onset_seconds,speaker_id
0.0,1
2.0,2
4.0,1
55.0,1
62.0,3
63.0,1
76.0,2
79.0,3
92.0,4
99.0,1
109.0,2
110.0,3
124.0,5
144.0,2
174.0,2
211.0,2
225.0,5
263.0,1
302.0,5
306.0,1
308.0,5
312.0,1
345.0,1
367.0,5
367.0,1
375.0,2
391.0,3
392.0,1
397.0,2
431.0,2
450.0,3
452.0,2
463.0,3
467.0,2
471.0,3
474.0,2
478.0,3
483.0,2
505.0,1
510.0,2
531.0,5
558.0,1
652.0,1
661.0,5
677.0,1
694.0,5
703.0,1
738.0,5
740.0,1
760.0,5
764.0,2
766.0,5
782.0,1
793.0,2
797.0,5
797.0,3
799.0,1
829.0,5
847.0,1
895.0,1
926.0,5
928.0,2
930.0,5
942.0,1
945.0,5
947.0,2
949.0,5
967.0,1
985.0,2
985.0,1
1001.0,5
1001.0,1
1015.0,2
1017.0,5
1028.0,1
1057.0,1
1068.0,2
1071.0,1
1098.0,2
1119.0,1
1136.0,2
1138.0,1
1153.0,5
1174.0,2
1179.0,1
1182.0,2
1184.0,3
1192.0,2
1194.0,5
1208.0,1
1212.0,5
1213.0,1
1228.0,5
1253.0,1
1261.0,5
1281.0,1
1285.0,5
1298.0,1
1373.0,5
1390.0,1
1392.0,5
1400.0,1
1402.0,2
1404.0,5
1410.0,2
1421.0,1
1426.0,2
1436.0,1
1486.0,5
1492.0,2
1494.0,5
1536.0,1
1548.0,5
1558.0,2
1587.0,5
1596.0,2
1598.0,5
1602.0,2
1616.0,1
1618.0,2
1621.0,1
1641.0,5
1647.0,2
1661.0,5
1667.0,2
1668.0,1
1672.0,5
1676.0,2
1682.0,5
1698.0,1
1725.0,5
1726.0,1
1772.0,5
1782.0,1
1791.0,2
1795.0,1
1809.0,2
1810.0,1
1818.0,2
1827.0,5
1843.0,1
1846.0,5
1852.0,3
1861.0,5
1863.0,3
1865.0,5
1869.0,3
1902.0,5
1907.0,3
1915.0,2
1917.0,5
1938.0,2
1950.0,3
1951.0,2
1956.0,5
1966.0,2
1971.0,5
1972.0,2
1976.0,5
1978.0,2
1983.0,5
1991.0,1
1997.0,2
1999.0,5
2032.0,1
2037.0,5
2049.0,1
2062.0,5
2066.0,1
2071.0,2
2076.0,1
2109.0,2
2117.0,5
2155.0,1
2158.0,5
2169.0,1
2198.0,5
2219.0,5
2220.0,1
2221.0,2
2222.0,5
2229.0,1
2230.0,5
2240.0,1
2240.0,5
2269.0,1
2284.0,5
2284.0,1
2325.0,1
2377.0,5
2385.0,1
2388.0,5
2389.0,1
2422.0,5
2427.0,1
2437.0,5
2445.0,1
2451.0,5
2456.0,1
2463.0,5
2472.0,1
2481.0,5
2483.0,1
2489.0,5
2496.0,1
2501.0,5
2505.0,1
2532.0,5
2539.0,1
2586.0,5
2587.0,1
2596.0,5
2616.0,1
2673.0,1
2677.0,5
2689.0,1
2695.0,5
2698.0,1
2699.0,5
2705.0,1
2757.0,1
2776.0,5
2780.0,1
2826.0,5
2832.0,1
2883.0,1
2919.0,1
2977.0,2
3010.0,1
3011.0,2
3041.0,2
3063.0,1
3086.0,2
3114.0,1
3116.0,2
3143.0,2
3189.0,2
3193.0,1
3201.0,2
3210.0,1
3244.0,1
3298.0,1
3330.0,1
3355.0,2
3362.0,1
3363.0,5
3366.0,2
3394.0,2
3405.0,5
3414.0,2
3417.0,5
3419.0,1
3485.0,1
3506.0,5
3506.0,2
3509.0,1
3522.0,5
3523.0,2
3549.0,2
3580.0,1
3583.0,2
3602.0,1
3613.0,5
3615.0,1
3650.0,5
3651.0,1
3693.0,1
3734.0,1
3750.0,5
3753.0,1
3757.0,5
3759.0,1
3791.0,1
3845.0,1
3890.0,1
3937.0,2
3946.0,1
3952.0,2
3956.0,1
3956.0,2
3963.0,1
4005.0,1
4055.0,1
4084.0,1
4122.0,1
4169.0,2
4176.0,1
4179.0,2
4193.0,1
4232.0,5
4233.0,1
4284.0,5
4290.0,1
4292.0,5
4293.0,1
4343.0,1
4377.0,5
4381.0,1
4481.0,2
4489.0,1
4495.0,2
4499.0,1
4531.0,1
4543.0,2
4544.0,1
4548.0,2
4564.0,1
4580.0,5
4580.0,2
4592.0,1
4616.0,5
4623.0,1
4644.0,5
4645.0,1
4646.0,2
4651.0,5
4656.0,1
4660.0,5
4663.0,1
4680.0,5
4685.0,1
4687.0,5
4690.0,1
4702.0,2
4732.0,2
4735.0,3
4737.0,2
4769.0,2
4799.0,2
4849.0,2
4882.0,2
4910.0,1
4912.0,2
4954.0,2
5011.0,1
5032.0,2
5044.0,1
5046.0,2
5085.0,1
5090.0,2
5121.0,1
5184.0,1
5226.0,1
5271.0,1
5284.0,5
5286.0,1
5294.0,2
5318.0,1
5336.0,2
5345.0,1
5350.0,2
5353.0,1
5357.0,2
5358.0,1
5373.0,2
5383.0,1
5389.0,2
5390.0,1
5396.0,2
5403.0,1
5441.0,5
5447.0,2
5456.0,1
5493.0,1
5501.0,2
5501.0,1
5541.0,2
5542.0,1
5557.0,2
5559.0,1
5564.0,2
5590.0,1
5592.0,2
5594.0,1
5596.0,2
5611.0,1
5612.0,2
5618.0,5
5634.0,2
5647.0,1
5648.0,2
5685.0,2
5685.0,5
5690.0,2
5726.0,1
5757.0,2
5757.0,1
5769.0,2
5771.0,1
5777.0,2
5778.0,1
5781.0,2
5786.0,3
5789.0,2
5793.0,3
5796.0,2
5819.0,2
5826.0,1
5830.0,2
5832.0,1
5870.0,1
5905.0,2
5914.0,1
5926.0,2
5936.0,1
5940.0,2
5967.0,1
5967.0,2
5978.0,1
5986.0,2
5988.0,1
6029.0,2
6038.0,1
6047.0,2
6060.0,3
6063.0,2
6099.0,1
6133.0,1
6140.0,2
6141.0,1
6144.0,2
6146.0,5
6147.0,1
6153.0,2
6166.0,5
6171.0,2
6177.0,3
6180.0,2
6187.0,3
6195.0,2
6197.0,1
6200.0,3
6212.0,1
6231.0,3
6237.0,1
6306.0,1
6314.0,2
6317.0,1
6319.0,5
6322.0,2
6325.0,1
