onset_seconds,speaker_id
0.0,1
8.0,2
9.0,1
12.0,2
38.0,2
43.0,1
48.0,2
124.0,1
138.0,3
148.0,1
151.0,3
162.0,1
163.0,3
168.0,1
180.0,3
192.0,4
195.0,3
227.0,3
258.0,3
263.0,1
274.0,3
277.0,4
282.0,1
307.0,3
319.0,1
319.0,3
323.0,1
326.0,3
329.0,1
350.0,3
356.0,1
357.0,3
364.0,1
368.0,3
370.0,4
418.0,3
418.0,4
424.0,3
425.0,4
431.0,3
432.0,4
468.0,1
477.0,4
493.0,1
496.0,4
529.0,4
546.0,3
577.0,3
605.0,3
626.0,1
633.0,3
639.0,1
642.0,3
651.0,1
656.0,3
657.0,1
671.0,3
696.0,4
739.0,3
740.0,4
744.0,3
778.0,3
806.0,3
830.0,3
836.0,4
840.0,3
873.0,3
882.0,1
884.0,3
913.0,3
926.0,2
930.0,3
947.0,4
963.0,3
1008.0,4
1047.0,4
1054.0,3
1055.0,4
1064.0,1
1067.0,4
1069.0,1
1102.0,4
1139.0,1
1142.0,4
1144.0,1
1147.0,4
1148.0,1
1184.0,1
1190.0,3
1192.0,1
1245.0,4
1254.0,3
1280.0,4
1284.0,3
1286.0,2
1301.0,3
1315.0,1
1355.0,3
1399.0,3
1402.0,2
1408.0,3
1460.0,4
1469.0,3
1497.0,3
1558.0,1
1564.0,3
1564.0,1
1588.0,2
1589.0,3
1592.0,1
1630.0,3
1642.0,1
1643.0,3
1662.0,1
1705.0,1
1740.0,2
1747.0,1
1760.0,2
1768.0,1
1768.0,2
1769.0,1
1801.0,1
1834.0,1
1834.0,3
1846.0,1
1879.0,3
1926.0,2
1928.0,3
1938.0,2
1945.0,3
1946.0,1
1948.0,3
1951.0,2
1956.0,3
1956.0,2
1976.0,1
1976.0,2
1984.0,1
2006.0,2
2007.0,1
2029.0,2
2033.0,1
2057.0,2
2057.0,1
2074.0,3
2095.0,2
2096.0,3
2097.0,2
2099.0,3
2113.0,1
2163.0,1
2179.0,3
2204.0,1
2206.0,3
2213.0,2
2217.0,3
2221.0,2
2236.0,3
2240.0,1
2240.0,4
2244.0,1
2252.0,3
2256.0,2
2261.0,3
2264.0,4
2271.0,3
2276.0,1
2278.0,4
2286.0,3
2298.0,1
2302.0,4
2304.0,1
2316.0,3
2330.0,4
2345.0,1
2346.0,4
2346.0,1
2351.0,3
2361.0,4
2364.0,3
2367.0,2
2370.0,3
2387.0,2
2405.0,3
2435.0,3
2463.0,3
2495.0,1
2509.0,4
2511.0,1
2511.0,4
2533.0,3
2535.0,4
2550.0,3
2551.0,4
2554.0,3
2558.0,4
2570.0,3
2570.0,4
2570.0,3
2573.0,4
2578.0,1
2578.0,4
2581.0,3
2585.0,1
2602.0,3
2603.0,1
2604.0,3
2606.0,1
2646.0,1
2677.0,1
2706.0,1
2754.0,1
2780.0,3
2780.0,1
2793.0,3
2808.0,1
2822.0,3
2823.0,1
2831.0,4
2836.0,1
2850.0,2
2872.0,3
2877.0,1
2902.0,2
2904.0,3
2921.0,1
2948.0,3
3008.0,2
3008.0,3
3025.0,1
3026.0,3
3033.0,1
3033.0,3
3036.0,1
3036.0,3
3040.0,1
3078.0,3
3079.0,1
3080.0,3
3083.0,1
3133.0,1
3156.0,1
3157.0,3
3158.0,1
3163.0,3
3169.0,1
3200.0,3
3216.0,1
3219.0,3
3222.0,1
3255.0,1
3288.0,3
3290.0,1
3293.0,3
3320.0,3
3339.0,1
3342.0,3
3346.0,1
3358.0,3
3365.0,1
3395.0,1
3403.0,3
3403.0,1
3415.0,3
3416.0,1
3421.0,3
3430.0,1
3432.0,3
3436.0,1
3438.0,3
3440.0,1
3446.0,3
3455.0,2
3495.0,2
3502.0,3
3529.0,3
3541.0,2
3542.0,3
3547.0,4
3568.0,3
3570.0,4
3608.0,3
3608.0,1
3610.0,3
3634.0,1
3641.0,3
3641.0,1
3672.0,3
3676.0,1
3677.0,3
3678.0,1
3727.0,1
3761.0,1
3795.0,3
3798.0,1
3814.0,3
3815.0,1
3839.0,3
3842.0,1
3847.0,3
3847.0,1
3869.0,3
3903.0,3
3909.0,4
3938.0,3
3939.0,4
3945.0,3
3945.0,1
3946.0,3
3951.0,4
3953.0,3
3956.0,4
3956.0,3
3959.0,4
3963.0,3
3965.0,1
4011.0,1
4046.0,1
4102.0,1
4119.0,4
4129.0,1
4130.0,4
4134.0,1
4160.0,4
4162.0,1
4198.0,1
4227.0,3
4230.0,2
4248.0,3
4250.0,2
4271.0,1
4271.0,2
4274.0,1
4306.0,3
4329.0,1
4344.0,2
4346.0,1
4394.0,3
4395.0,1
4396.0,3
4402.0,1
4402.0,3
4404.0,1
4422.0,3
4435.0,2
4438.0,1
4442.0,3
4443.0,1
4455.0,3
4457.0,1
4496.0,1
4521.0,1
4554.0,1
4558.0,3
4562.0,1
4573.0,3
4603.0,1
4606.0,3
4611.0,1
4615.0,3
4616.0,1
4623.0,3
4624.0,1
4624.0,3
4628.0,1
4635.0,3
4636.0,1
4637.0,3
4640.0,1
4661.0,3
4665.0,1
4681.0,3
4701.0,1
4740.0,1
4761.0,3
4774.0,1
4774.0,3
4779.0,1
4795.0,3
4798.0,1
4801.0,3
4802.0,1
4803.0,3
4823.0,1
4869.0,1
4887.0,3
4889.0,1
4890.0,3
4891.0,1
4929.0,1
4935.0,3
4938.0,1
4945.0,3
4945.0,1
4971.0,3
4976.0,1
4978.0,4
4980.0,1
5016.0,1
5027.0,3
5028.0,1
5038.0,3
5041.0,1
5064.0,3
5066.0,1
5067.0,3
5070.0,4
5072.0,3
5095.0,1
5101.0,4
5113.0,1
5137.0,1
5193.0,3
5194.0,1
5225.0,1
5240.0,3
5241.0,1
5254.0,3
5254.0,1
5257.0,3
