onset_seconds,speaker_id
0.0,1
1.0,2
15.0,1
53.0,3
55.0,1
90.0,1
103.0,2
106.0,1
107.0,2
110.0,1
133.0,1
146.0,2
146.0,4
161.0,1
197.0,2
200.0,1
228.0,2
235.0,1
244.0,2
263.0,1
273.0,5
273.0,1
280.0,5
282.0,1
284.0,5
289.0,1
291.0,2
294.0,1
296.0,5
299.0,1
328.0,5
350.0,1
354.0,5
372.0,2
373.0,5
422.0,2
479.0,4
489.0,2
508.0,5
510.0,2
553.0,2
610.0,2
668.0,2
693.0,5
723.0,2
733.0,5
739.0,2
740.0,5
751.0,2
756.0,1
757.0,5
758.0,2
765.0,5
772.0,2
784.0,1
789.0,2
823.0,2
865.0,2
927.0,2
946.0,1
946.0,2
1016.0,2
1061.0,1
1088.0,2
1123.0,2
1156.0,4
1160.0,2
1166.0,5
1176.0,4
1177.0,5
1193.0,2
1194.0,4
1202.0,2
1210.0,5
1211.0,2
1248.0,4
1278.0,4
1285.0,2
1302.0,4
1305.0,5
1307.0,2
1336.0,1
1340.0,2
1377.0,5
1379.0,2
1435.0,2
1456.0,5
1457.0,2
1497.0,5
1505.0,1
1510.0,5
1510.0,1
1518.0,5
1524.0,4
1528.0,5
1533.0,2
1535.0,5
1538.0,4
1538.0,2
1539.0,5
1545.0,2
1552.0,5
1556.0,2
1573.0,5
1582.0,2
1583.0,5
1586.0,2
1587.0,5
1663.0,5
1703.0,2
1704.0,5
1709.0,2
1742.0,2
1761.0,1
1763.0,2
1800.0,2
1828.0,2
1861.0,1
1870.0,2
1870.0,1
1876.0,2
1895.0,1
1915.0,2
1919.0,1
1921.0,2
1951.0,2
1954.0,1
1957.0,2
1995.0,1
1996.0,5
1997.0,1
1999.0,2
2003.0,5
2004.0,1
2020.0,2
2047.0,5
2079.0,2
2088.0,1
2118.0,2
2122.0,5
2122.0,2
2129.0,5
2151.0,2
2157.0,5
2159.0,1
2164.0,2
2170.0,1
2180.0,2
2192.0,1
2195.0,2
2217.0,5
2221.0,2
2224.0,5
2235.0,2
2240.0,5
2246.0,4
2257.0,2
2258.0,5
2263.0,2
2271.0,5
2296.0,2
2297.0,5
2301.0,2
2312.0,5
2321.0,2
2325.0,1
2327.0,5
2328.0,2
2365.0,1
2370.0,2
2382.0,1
2397.0,2
2403.0,5
2406.0,2
2433.0,5
2436.0,2
2470.0,2
2476.0,4
2483.0,2
2512.0,4
2525.0,2
2555.0,5
2572.0,2
2583.0,1
2589.0,2
2590.0,1
2602.0,5
2608.0,2
2611.0,5
2627.0,2
2636.0,1
2638.0,2
2669.0,2
2686.0,5
2689.0,2
2704.0,5
2731.0,2
2737.0,1
2737.0,2
2745.0,5
2747.0,2
2775.0,2
2786.0,5
2789.0,2
2826.0,2
2873.0,2
2947.0,1
2955.0,2
3006.0,1
3008.0,2
3023.0,1
3026.0,2
3029.0,1
3073.0,2
3075.0,1
3099.0,2
3106.0,1
3109.0,2
3115.0,4
3116.0,2
3124.0,1
3127.0,2
3136.0,5
