onset_seconds,speaker_id
0.0,1
3.0,2
14.0,1
14.0,3
19.0,1
24.0,2
31.0,3
42.0,2
48.0,1
50.0,3
64.0,1
68.0,3
104.0,1
105.0,3
138.0,3
151.0,2
187.0,2
200.0,3
201.0,2
207.0,1
207.0,2
238.0,1
240.0,2
243.0,1
247.0,2
263.0,3
301.0,3
329.0,3
362.0,3
374.0,2
402.0,2
440.0,2
470.0,3
471.0,2
474.0,3
475.0,2
487.0,3
503.0,1
508.0,3
509.0,2
509.0,1
539.0,2
541.0,1
544.0,2
547.0,1
554.0,2
554.0,1
555.0,2
562.0,1
576.0,2
578.0,1
589.0,2
590.0,1
632.0,2
688.0,1
697.0,2
698.0,3
698.0,1
716.0,2
717.0,3
757.0,3
793.0,3
797.0,1
798.0,3
830.0,2
835.0,3
836.0,2
845.0,1
847.0,2
847.0,1
856.0,2
858.0,3
859.0,2
861.0,1
870.0,2
883.0,3
886.0,2
896.0,3
922.0,2
922.0,1
925.0,2
936.0,3
939.0,2
999.0,1
1003.0,2
1005.0,3
1007.0,2
1049.0,3
1052.0,2
1103.0,2
1144.0,1
1146.0,2
1170.0,1
1185.0,2
1199.0,1
1201.0,2
1203.0,1
1216.0,2
1220.0,1
1242.0,2
1246.0,1
1265.0,3
1269.0,1
1271.0,2
1281.0,1
1295.0,2
1295.0,1
1295.0,3
1298.0,1
1311.0,3
1315.0,1
1315.0,3
1318.0,1
1328.0,3
1328.0,1
1338.0,2
1378.0,2
1380.0,1
1384.0,2
1401.0,1
1404.0,2
1414.0,3
1415.0,2
1417.0,3
1430.0,1
1434.0,3
1438.0,2
1447.0,1
1449.0,2
1453.0,1
1458.0,2
1459.0,1
1499.0,2
1506.0,1
1515.0,2
1527.0,1
1540.0,3
1542.0,2
1543.0,3
1550.0,2
1571.0,1
1573.0,2
1578.0,3
1579.0,2
1582.0,3
1626.0,2
1626.0,3
1632.0,2
1665.0,3
1702.0,3
1712.0,1
1717.0,3
1718.0,1
1728.0,3
1744.0,1
1757.0,3
1761.0,1
1780.0,3
1781.0,1
1812.0,3
1814.0,1
1833.0,3
1835.0,1
1855.0,3
1858.0,1
1863.0,3
1864.0,1
1873.0,2
1878.0,1
1914.0,2
1924.0,3
1941.0,1
1941.0,3
1956.0,1
1962.0,3
1963.0,1
1964.0,3
1970.0,1
1974.0,3
1981.0,1
1989.0,2
1990.0,1
1994.0,2
2004.0,1
2020.0,2
2022.0,3
2026.0,2
2053.0,3
2071.0,1
2120.0,1
2167.0,1
2220.0,1
2270.0,1
2290.0,3
2291.0,1
2293.0,2
2301.0,1
2301.0,2
2305.0,1
2344.0,1
2379.0,1
2400.0,2
2420.0,1
2424.0,2
2425.0,1
2461.0,3
2474.0,1
2481.0,3
2482.0,1
2523.0,1
2534.0,2
2534.0,3
2536.0,2
2537.0,3
2539.0,2
2542.0,1
2547.0,2
2549.0,1
2572.0,3
2574.0,2
2579.0,1
2594.0,2
2596.0,1
2600.0,2
2611.0,1
2616.0,2
2621.0,1
2624.0,2
2628.0,1
2631.0,2
2638.0,1
2642.0,2
2656.0,1
2700.0,1
2709.0,2
2712.0,1
2720.0,3
2727.0,1
2729.0,3
2730.0,1
2787.0,1
2809.0,3
2834.0,2
2842.0,3
2851.0,2
2865.0,1
2868.0,2
2870.0,1
2874.0,3
2874.0,2
2878.0,3
2880.0,2
2900.0,1
2907.0,2
2909.0,1
2910.0,2
2919.0,1
2924.0,2
2925.0,1
2930.0,2
2932.0,1
2935.0,2
2935.0,1
2936.0,3
2939.0,1
2972.0,1
2997.0,2
3009.0,1
3013.0,2
3014.0,1
3020.0,3
3021.0,1
3025.0,3
3028.0,2
3029.0,1
3036.0,3
3038.0,1
3051.0,3
3060.0,2
3062.0,3
3074.0,2
3080.0,3
3081.0,1
3102.0,3
3115.0,1
3126.0,2
3126.0,1
3209.0,2
3213.0,1
3266.0,1
3273.0,3
3288.0,1
3289.0,3
3290.0,1
3315.0,2
3318.0,1
3320.0,2
3322.0,3
3326.0,2
3354.0,3
3358.0,2
3365.0,3
3367.0,1
3373.0,2
3384.0,1
3387.0,3
3391.0,1
3393.0,2
3418.0,3
3424.0,1
3425.0,2
3428.0,1
3441.0,3
3451.0,1
3465.0,2
3490.0,3
3500.0,1
3504.0,3
3504.0,1
3534.0,2
3540.0,1
3545.0,3
3548.0,2
3557.0,1
3558.0,2
3560.0,3
3561.0,2
3562.0,1
3574.0,2
3574.0,1
3618.0,2
3621.0,1
3624.0,2
3628.0,1
3634.0,2
3635.0,1
3653.0,2
3664.0,1
3713.0,1
3753.0,3
3755.0,1
3782.0,3
3783.0,1
3808.0,2
3810.0,1
3821.0,2
3823.0,1
3865.0,1
3911.0,2
3916.0,1
3955.0,1
3970.0,2
3990.0,1
4022.0,2
4023.0,1
4023.0,2
4030.0,1
4035.0,2
4056.0,3
4061.0,2
4063.0,1
4064.0,2
4065.0,3
4070.0,2
4080.0,1
4121.0,2
4127.0,1
4133.0,3
4139.0,2
4146.0,1
4146.0,2
4148.0,1
4154.0,2
4154.0,1
4163.0,2
4170.0,1
4181.0,2
4190.0,3
4200.0,1
4203.0,3
4203.0,1
4225.0,3
4232.0,1
4232.0,3
4233.0,1
4238.0,3
4241.0,1
4241.0,2
4243.0,1
4251.0,3
4284.0,3
4303.0,1
4305.0,3
4346.0,1
4351.0,3
4356.0,1
4375.0,3
4376.0,1
4395.0,3
4396.0,1
4424.0,2
4428.0,3
4435.0,1
4442.0,3
4444.0,1
4462.0,3
4463.0,1
4479.0,3
4492.0,1
4493.0,3
4502.0,1
4512.0,3
4512.0,1
4533.0,2
4561.0,2
4563.0,1
4563.0,2
4570.0,1
4617.0,1
4639.0,2
4649.0,1
4680.0,2
4686.0,1
4686.0,2
4689.0,1
4721.0,2
4789.0,2
4796.0,1
4797.0,2
4812.0,1
4814.0,2
4859.0,1
4873.0,2
4877.0,1
4877.0,3
4881.0,1
4892.0,2
4921.0,3
4922.0,2
4930.0,1
4933.0,2
4958.0,1
4961.0,2
4972.0,1
4974.0,2
4975.0,1
4976.0,2
4981.0,1
5002.0,2
5002.0,1
5016.0,2
5019.0,1
5029.0,2
5049.0,3
5054.0,2
5057.0,3
5086.0,1
5088.0,3
5094.0,1
5097.0,3
5112.0,1
5120.0,3
5122.0,2
5123.0,1
5124.0,3
5126.0,2
5130.0,3
5130.0,1
5134.0,3
5134.0,1
5140.0,3
5143.0,1
5144.0,3
5145.0,1
5154.0,3
5157.0,1
5164.0,3
5167.0,1
5169.0,2
5171.0,3
5172.0,2
5180.0,1
5183.0,3
5184.0,1
5187.0,3
5193.0,1
5201.0,2
5202.0,3
5203.0,1
5204.0,3
5205.0,2
