onset_seconds,speaker_id
0.0,1
1.0,2
4.0,1
34.0,2
37.0,1
41.0,2
67.0,3
82.0,2
84.0,1
87.0,2
92.0,3
110.0,1
115.0,3
120.0,1
126.0,3
136.0,2
140.0,1
141.0,4
142.0,2
152.0,1
201.0,1
236.0,1
255.0,2
290.0,1
292.0,2
299.0,1
301.0,2
304.0,1
327.0,2
328.0,1
332.0,2
350.0,1
350.0,2
357.0,1
366.0,2
394.0,2
394.0,1
429.0,2
436.0,1
448.0,4
451.0,1
453.0,4
499.0,4
516.0,2
519.0,4
520.0,3
524.0,2
530.0,4
574.0,2
587.0,3
599.0,1
626.0,3
636.0,2
645.0,3
649.0,2
653.0,3
654.0,1
661.0,2
662.0,1
665.0,2
675.0,1
679.0,3
696.0,2
699.0,1
706.0,2
723.0,1
728.0,2
737.0,1
739.0,2
750.0,1
764.0,2
778.0,1
781.0,2
799.0,3
805.0,2
830.0,1
833.0,2
916.0,1
932.0,2
955.0,1
957.0,2
988.0,1
1007.0,2
1008.0,1
1018.0,2
1024.0,1
1035.0,2
1038.0,1
1041.0,2
1041.0,1
1055.0,2
1055.0,1
1107.0,1
1110.0,4
1123.0,2
1129.0,4
1163.0,4
1177.0,1
1196.0,2
1202.0,1
1248.0,1
1250.0,2
1254.0,1
1265.0,2
1284.0,3
1317.0,3
1317.0,2
1358.0,1
1359.0,2
1392.0,2
1399.0,1
1403.0,3
1438.0,1
1463.0,2
1466.0,1
1470.0,4
1496.0,2
1506.0,1
1520.0,3
1531.0,1
1534.0,2
1544.0,1
1559.0,3
1572.0,2
1572.0,1
1582.0,4
1585.0,3
1592.0,1
1594.0,3
1609.0,1
1610.0,3
1626.0,2
1628.0,3
1630.0,1
1630.0,2
1630.0,3
1647.0,2
1649.0,3
1676.0,1
1679.0,3
1688.0,1
1696.0,3
1702.0,1
1709.0,2
1710.0,1
1752.0,1
1784.0,3
1792.0,1
1801.0,2
1833.0,1
1839.0,2
1890.0,2
1892.0,1
1902.0,3
1932.0,3
1942.0,2
1948.0,3
1951.0,2
1955.0,3
1983.0,2
1986.0,3
1996.0,2
2007.0,3
2011.0,1
2013.0,3
2018.0,1
2026.0,3
2031.0,2
2034.0,1
2063.0,3
2095.0,1
2100.0,3
2122.0,1
2123.0,2
2125.0,1
2134.0,3
2152.0,1
2153.0,3
2155.0,2
2183.0,2
2209.0,3
2209.0,2
2214.0,3
2216.0,1
2217.0,3
2217.0,2
2223.0,3
2237.0,1
2255.0,3
2284.0,2
2294.0,1
2300.0,3
2305.0,1
2306.0,3
2327.0,1
2333.0,3
2335.0,1
2339.0,3
2342.0,1
2351.0,3
2383.0,3
2432.0,2
2443.0,1
2446.0,2
2453.0,3
2455.0,4
2459.0,3
2466.0,1
2475.0,3
2481.0,1
2482.0,3
2528.0,1
2548.0,3
2557.0,1
2567.0,3
2570.0,1
2612.0,1
2617.0,3
2641.0,1
2648.0,3
2670.0,1
2720.0,3
2721.0,4
2727.0,3
2747.0,4
2753.0,3
2764.0,1
2767.0,3
2776.0,1
2783.0,3
2795.0,1
2842.0,3
2867.0,3
2884.0,2
2942.0,2
2974.0,3
2985.0,1
2991.0,2
2994.0,3
3005.0,2
3005.0,3
3010.0,2
3016.0,3
3018.0,2
3055.0,2
3089.0,1
3105.0,2
3144.0,1
3145.0,2
3149.0,3
3162.0,2
3170.0,1
3247.0,2
3275.0,1
3284.0,2
3289.0,3
3292.0,2
3324.0,3
3326.0,2
3349.0,1
3353.0,3
3357.0,1
3361.0,2
3366.0,1
3369.0,2
3372.0,3
3383.0,2
3466.0,2
3530.0,1
3532.0,2
3561.0,1
3563.0,2
3571.0,3
3574.0,2
3610.0,1
3612.0,2
3687.0,1
3689.0,2
3695.0,1
3718.0,2
3724.0,1
3739.0,2
3755.0,1
3757.0,2
3763.0,1
3766.0,2
3767.0,1
3770.0,2
3776.0,1
3776.0,2
3784.0,1
3788.0,2
3795.0,1
3802.0,2
3811.0,1
3814.0,2
3879.0,2
3908.0,1
3916.0,2
3922.0,1
3924.0,2
3949.0,1
3952.0,2
3957.0,1
3961.0,2
3975.0,1
3979.0,2
3995.0,1
3999.0,2
4004.0,1
4007.0,2
4008.0,1
4017.0,2
4028.0,1
4030.0,2
4043.0,1
4044.0,2
4084.0,1
4089.0,2
4101.0,1
4111.0,2
4115.0,1
4115.0,2
4134.0,1
4140.0,2
4166.0,1
4184.0,2
4231.0,1
4238.0,2
4273.0,2
4289.0,1
4289.0,2
4335.0,2
4391.0,2
4451.0,2
4487.0,2
4498.0,1
4499.0,2
4525.0,1
4527.0,2
4573.0,1
4574.0,2
4619.0,2
4663.0,2
4706.0,2
4765.0,2
4833.0,2
4843.0,1
4846.0,2
4860.0,1
4864.0,2
4886.0,1
4889.0,2
4895.0,1
4897.0,2
4902.0,1
4905.0,2
4918.0,3
4922.0,1
4924.0,3
4926.0,2
4927.0,3
4933.0,2
4959.0,1
4964.0,2
4966.0,3
4966.0,2
4976.0,3
4976.0,2
4976.0,1
4978.0,2
4983.0,3
4988.0,2
5006.0,3
5012.0,1
5015.0,3
5033.0,2
5049.0,3
5052.0,2
5056.0,3
5059.0,2
5070.0,3
5071.0,2
5105.0,1
5110.0,2
5110.0,1
5113.0,2
5129.0,1
5130.0,3
5132.0,1
5132.0,2
