onset_seconds,speaker_id
0.0,1
1.0,2
3.0,1
5.0,2
6.0,1
26.0,3
26.0,2
33.0,3
37.0,2
42.0,4
46.0,2
65.0,3
65.0,2
89.0,3
93.0,4
107.0,2
115.0,3
117.0,2
139.0,4
153.0,2
159.0,4
160.0,2
172.0,4
180.0,2
182.0,4
189.0,1
194.0,4
198.0,1
205.0,2
208.0,3
230.0,2
282.0,4
296.0,2
307.0,4
312.0,1
322.0,2
322.0,4
324.0,2
346.0,1
350.0,2
352.0,4
352.0,2
363.0,4
403.0,4
434.0,2
465.0,4
465.0,3
467.0,2
518.0,1
522.0,2
552.0,1
556.0,2
567.0,4
584.0,2
587.0,4
604.0,2
660.0,1
662.0,4
668.0,2
718.0,2
736.0,4
753.0,3
764.0,2
772.0,3
774.0,2
778.0,3
779.0,2
791.0,4
794.0,2
796.0,4
799.0,2
803.0,4
806.0,2
810.0,4
813.0,2
837.0,4
864.0,2
891.0,4
896.0,2
919.0,2
958.0,4
960.0,2
961.0,4
967.0,2
969.0,4
975.0,3
978.0,4
979.0,2
1003.0,3
1006.0,2
1009.0,4
1013.0,2
1026.0,4
1039.0,2
1041.0,4
1045.0,2
1083.0,2
1084.0,4
1104.0,2
1111.0,4
1115.0,2
1137.0,3
1139.0,2
1153.0,4
1158.0,2
1159.0,3
1163.0,2
1171.0,4
1188.0,2
1193.0,4
1193.0,3
1213.0,2
1217.0,3
1219.0,2
1240.0,3
1242.0,2
1287.0,2
1323.0,2
1329.0,3
1334.0,4
1344.0,2
1347.0,4
1377.0,2
1384.0,4
1384.0,2
1404.0,4
1406.0,2
1410.0,4
1413.0,2
1427.0,4
1436.0,3
1444.0,2
1448.0,4
1459.0,2
1461.0,4
1478.0,2
1484.0,4
1485.0,2
1498.0,4
1502.0,1
1505.0,4
1531.0,3
1556.0,2
1602.0,3
1603.0,2
1607.0,3
1607.0,2
1609.0,3
1615.0,2
1616.0,3
1619.0,2
1648.0,2
1684.0,3
1705.0,4
1706.0,3
1722.0,4
1725.0,2
1727.0,3
1730.0,4
1731.0,2
1732.0,4
1736.0,3
1790.0,2
1802.0,3
1804.0,2
1809.0,4
1812.0,2
1834.0,3
1834.0,2
1869.0,3
1875.0,4
1876.0,3
1893.0,4
1896.0,3
1898.0,2
1926.0,3
1932.0,4
1933.0,3
1938.0,2
1940.0,3
1942.0,2
1945.0,3
1947.0,2
1974.0,1
1977.0,2
1990.0,4
1991.0,2
2025.0,3
2027.0,2
2032.0,3
2032.0,4
2032.0,3
2058.0,2
2102.0,2
2145.0,4
2151.0,2
2175.0,3
2176.0,1
2181.0,3
2191.0,2
2195.0,1
2200.0,2
2209.0,1
2213.0,2
2213.0,1
2213.0,2
2228.0,3
2228.0,4
2229.0,1
2229.0,2
2286.0,2
2319.0,2
2342.0,4
2345.0,2
2349.0,4
2378.0,4
2383.0,2
2402.0,4
2408.0,2
2438.0,4
2445.0,2
2451.0,4
2462.0,2
2462.0,4
2473.0,3
2482.0,4
2497.0,2
