onset_seconds,speaker_id
0.0,1
0.0,2
3.0,1
5.0,2
9.0,1
12.0,3
34.0,1
40.0,2
44.0,1
45.0,3
46.0,2
49.0,1
53.0,2
55.0,1
62.0,2
62.0,1
75.0,4
82.0,2
86.0,4
90.0,3
131.0,3
141.0,4
142.0,3
154.0,4
166.0,3
168.0,1
168.0,4
195.0,3
197.0,4
200.0,1
204.0,4
204.0,3
206.0,4
243.0,4
247.0,3
247.0,4
251.0,3
252.0,4
262.0,3
262.0,4
297.0,4
299.0,1
304.0,4
314.0,3
317.0,1
319.0,4
326.0,3
330.0,4
332.0,1
333.0,4
335.0,1
337.0,4
344.0,3
346.0,4
349.0,1
351.0,2
367.0,3
370.0,4
381.0,3
383.0,4
388.0,1
391.0,4
395.0,2
398.0,1
399.0,4
400.0,2
403.0,1
411.0,2
424.0,3
424.0,2
428.0,3
433.0,2
434.0,3
435.0,2
438.0,3
445.0,4
454.0,3
459.0,4
461.0,2
465.0,3
468.0,2
476.0,3
478.0,2
478.0,3
484.0,2
486.0,3
489.0,2
493.0,3
499.0,2
500.0,3
508.0,4
508.0,2
509.0,4
512.0,3
514.0,2
518.0,1
520.0,4
524.0,2
535.0,4
536.0,2
575.0,3
578.0,2
578.0,3
600.0,1
601.0,3
625.0,3
661.0,2
674.0,4
687.0,1
692.0,3
700.0,2
703.0,1
708.0,2
708.0,3
711.0,1
720.0,2
759.0,2
765.0,1
774.0,2
776.0,1
777.0,4
781.0,1
783.0,3
784.0,4
794.0,2
809.0,1
818.0,2
830.0,4
832.0,1
833.0,2
835.0,1
838.0,4
843.0,1
853.0,2
854.0,1
856.0,2
867.0,1
879.0,4
879.0,1
880.0,4
885.0,1
889.0,4
902.0,1
907.0,2
913.0,4
916.0,1
925.0,4
932.0,3
938.0,1
939.0,4
940.0,1
941.0,3
950.0,1
959.0,3
997.0,2
1018.0,1
1026.0,2
1085.0,2
1092.0,3
1135.0,3
1175.0,3
1181.0,1
1183.0,3
1184.0,1
1186.0,3
1191.0,2
1195.0,4
1200.0,1
1203.0,3
1214.0,4
1217.0,2
1228.0,4
1234.0,3
1244.0,1
1259.0,2
1277.0,1
1277.0,2
1280.0,4
1280.0,3
1281.0,4
1282.0,2
1285.0,4
1286.0,2
1290.0,3
1292.0,2
1296.0,3
1297.0,2
1297.0,3
1299.0,2
1312.0,4
1314.0,3
1320.0,4
1321.0,3
1323.0,4
1331.0,3
1335.0,4
1336.0,3
1336.0,4
1355.0,3
1360.0,2
1368.0,4
1373.0,1
1381.0,2
1385.0,4
1391.0,2
1393.0,4
1398.0,3
1399.0,4
1405.0,2
1411.0,4
1412.0,2
1413.0,4
1414.0,2
1415.0,3
1417.0,4
1419.0,1
1419.0,2
1431.0,3
1437.0,4
1440.0,3
1441.0,4
1457.0,2
1458.0,4
1465.0,3
1476.0,2
1500.0,3
1502.0,2
1528.0,4
1539.0,2
1540.0,4
1549.0,3
1555.0,4
1560.0,3
1563.0,4
1565.0,1
1570.0,4
1572.0,3
1577.0,4
1578.0,1
1585.0,2
1605.0,2
1606.0,1
1607.0,2
1608.0,3
1612.0,2
1612.0,3
