onset_seconds,speaker_id
0.0,1
0.0,2
2.0,1
10.0,2
11.0,1
14.0,2
20.0,1
24.0,2
29.0,1
29.0,2
34.0,1
42.0,2
45.0,1
54.0,2
62.0,1
80.0,2
84.0,1
86.0,2
88.0,1
95.0,2
97.0,1
101.0,2
106.0,1
108.0,2
127.0,1
128.0,2
131.0,1
134.0,2
137.0,1
139.0,2
166.0,1
176.0,2
213.0,1
215.0,2
225.0,1
226.0,2
226.0,1
238.0,2
267.0,2
274.0,1
275.0,2
284.0,1
288.0,2
297.0,1
299.0,2
318.0,1
333.0,2
344.0,1
348.0,2
350.0,1
419.0,2
423.0,1
424.0,2
430.0,1
431.0,2
441.0,1
447.0,2
456.0,1
481.0,2
502.0,1
570.0,3
571.0,2
573.0,3
575.0,2
581.0,1
588.0,3
589.0,1
591.0,3
597.0,2
597.0,3
612.0,2
612.0,3
617.0,2
670.0,3
672.0,1
681.0,2
681.0,1
682.0,2
693.0,3
695.0,2
704.0,3
707.0,2
716.0,3
718.0,2
719.0,3
725.0,2
728.0,3
729.0,2
738.0,3
739.0,2
742.0,3
751.0,2
755.0,3
757.0,2
762.0,3
792.0,2
794.0,3
796.0,2
797.0,3
799.0,2
801.0,3
804.0,2
809.0,3
812.0,1
813.0,3
821.0,1
827.0,2
839.0,1
842.0,2
844.0,1
848.0,3
864.0,2
866.0,3
869.0,2
871.0,3
881.0,1
885.0,3
894.0,1
894.0,2
898.0,3
902.0,2
912.0,3
915.0,2
921.0,1
923.0,3
924.0,1
926.0,2
930.0,3
931.0,1
950.0,3
961.0,1
962.0,3
983.0,2
983.0,3
985.0,2
986.0,3
990.0,2
991.0,3
1004.0,2
1011.0,3
1047.0,1
1048.0,3
1051.0,1
1056.0,3
1058.0,1
1060.0,2
1074.0,1
1076.0,4
1082.0,1
1101.0,4
1104.0,2
1106.0,4
1107.0,2
1115.0,4
1117.0,2
1144.0,3
1146.0,2
1158.0,1
1199.0,1
1203.0,4
1204.0,3
1209.0,1
1215.0,2
1218.0,1
1227.0,2
1230.0,3
1232.0,1
1232.0,4
1235.0,1
1238.0,2
1239.0,1
1241.0,2
1246.0,1
1249.0,3
1258.0,4
1263.0,2
1269.0,1
1274.0,3
1279.0,1
1283.0,3
1284.0,4
1285.0,3
1288.0,2
1288.0,3
1290.0,2
1292.0,3
1299.0,2
1301.0,3
1303.0,2
1305.0,3
1331.0,2
1334.0,1
1335.0,4
1340.0,3
1346.0,2
1352.0,4
1354.0,1
1361.0,2
1364.0,3
1367.0,2
1371.0,4
1377.0,1
1380.0,3
1385.0,1
1386.0,3
1399.0,2
1409.0,1
1421.0,3
1425.0,4
1426.0,3
1428.0,2
1428.0,3
1435.0,4
1439.0,3
1443.0,4
1444.0,3
1446.0,1
1446.0,3
1448.0,1
1452.0,4
1456.0,3
1458.0,4
1459.0,3
1464.0,4
1469.0,1
1474.0,3
1477.0,4
1478.0,3
1481.0,1
1482.0,4
1484.0,3
1486.0,4
1487.0,3
1511.0,1
1513.0,3
1520.0,4
1523.0,1
1530.0,3
1533.0,1
1534.0,3
1539.0,1
1542.0,4
1543.0,1
