onset_seconds,speaker_id
0.0,1
122.0,1
352.0,2
354.0,1
357.0,2
358.0,1
360.0,2
362.0,1
367.0,3
367.0,2
375.0,1
378.0,2
384.0,1
389.0,2
408.0,1
418.0,2
442.0,1
445.0,2
454.0,1
454.0,2
492.0,1
494.0,2
495.0,1
500.0,2
525.0,1
538.0,2
540.0,1
550.0,4
551.0,2
551.0,1
565.0,2
567.0,1
569.0,2
607.0,1
608.0,2
636.0,1
638.0,2
652.0,4
660.0,2
668.0,4
669.0,1
670.0,2
708.0,2
737.0,1
739.0,2
742.0,1
749.0,2
749.0,1
754.0,2
757.0,1
759.0,2
760.0,4
762.0,1
764.0,2
765.0,1
772.0,2
776.0,1
779.0,4
779.0,2
781.0,1
785.0,4
785.0,2
787.0,1
792.0,2
814.0,1
829.0,2
854.0,2
891.0,1
898.0,2
901.0,1
904.0,2
917.0,1
917.0,2
928.0,1
930.0,2
934.0,1
935.0,2
960.0,1
966.0,2
970.0,1
972.0,2
1015.0,1
1042.0,1
1081.0,2
1104.0,1
1127.0,2
1128.0,1
1165.0,1
1199.0,2
1199.0,1
1223.0,2
1228.0,1
1275.0,4
1300.0,4
1323.0,1
1326.0,4
1327.0,1
1338.0,4
1340.0,1
1348.0,4
1349.0,2
1350.0,1
1355.0,2
1365.0,1
1387.0,4
1403.0,1
1444.0,1
1485.0,1
1528.0,2
1530.0,4
1554.0,1
1557.0,4
1557.0,1
1562.0,4
1601.0,4
1652.0,4
1684.0,4
1718.0,4
1757.0,4
1826.0,4
1828.0,1
1836.0,4
1841.0,1
1855.0,4
1855.0,1
1892.0,4
1894.0,1
1904.0,4
1907.0,1
1918.0,4
1918.0,1
1933.0,2
1934.0,4
1935.0,1
1973.0,4
1975.0,1
2003.0,1
2019.0,4
2064.0,1
2064.0,4
2075.0,1
2081.0,4
2086.0,1
2089.0,4
2096.0,1
2102.0,4
2117.0,1
2119.0,4
2125.0,1
2135.0,2
2139.0,1
2160.0,4
2161.0,1
2168.0,4
2172.0,1
2197.0,4
2199.0,1
2229.0,1
2254.0,2
2258.0,4
2259.0,1
2267.0,4
2274.0,1
2278.0,4
2332.0,1
2334.0,4
2364.0,4
2372.0,1
2379.0,2
2379.0,4
2383.0,1
2438.0,1
2438.0,4
2442.0,1
2454.0,4
2456.0,1
2487.0,2
2516.0,2
2522.0,4
2523.0,2
2528.0,4
2530.0,2
2554.0,1
2566.0,2
2573.0,1
2612.0,1
2619.0,2
2621.0,1
2656.0,1
2690.0,1
2724.0,4
2724.0,1
2735.0,4
2736.0,1
2764.0,4
2772.0,1
2783.0,4
2785.0,1
2796.0,4
2797.0,1
2846.0,1
2869.0,4
2876.0,1
2881.0,4
2885.0,1
2902.0,4
2903.0,1
2949.0,4
2973.0,1
2975.0,4
2979.0,2
2984.0,4
2984.0,2
2992.0,4
2992.0,2
2995.0,4
2996.0,1
2997.0,4
3002.0,1
3040.0,4
3040.0,1
3046.0,4
3050.0,1
3051.0,4
3058.0,1
3058.0,4
3062.0,1
3071.0,4
3074.0,1
3081.0,4
3085.0,1
3093.0,4
3094.0,1
3096.0,4
3099.0,1
3102.0,4
3126.0,1
3128.0,4
3136.0,1
3140.0,4
3142.0,1
3199.0,1
3233.0,1
3263.0,2
3264.0,4
3265.0,1
3269.0,4
3273.0,1
3277.0,4
3283.0,1
3324.0,4
3326.0,2
3327.0,1
3347.0,4
3349.0,1
3363.0,4
3363.0,1
3368.0,4
3384.0,1
3387.0,2
3388.0,4
3412.0,1
3414.0,4
3420.0,1
3436.0,4
3436.0,1
3443.0,4
3444.0,1
3492.0,1
3512.0,2
3517.0,1
3548.0,2
3552.0,4
3553.0,1
3579.0,4
3590.0,1
3590.0,4
3597.0,1
3601.0,4
3616.0,1
3621.0,4
3631.0,1
3643.0,4
3643.0,1
3664.0,4
