onset_seconds,speaker_id
0.0,1
1.0,2
4.0,1
6.0,2
17.0,3
18.0,2
24.0,3
28.0,1
44.0,4
46.0,2
50.0,1
57.0,2
61.0,1
64.0,3
64.0,1
71.0,3
85.0,1
92.0,3
93.0,1
94.0,2
109.0,1
140.0,2
142.0,1
185.0,3
186.0,2
191.0,1
192.0,5
194.0,1
196.0,5
198.0,1
207.0,2
215.0,1
229.0,2
235.0,5
236.0,3
237.0,2
244.0,3
250.0,1
271.0,2
278.0,3
279.0,2
282.0,1
291.0,2
294.0,1
330.0,5
331.0,3
341.0,1
349.0,2
356.0,1
357.0,2
384.0,3
399.0,2
405.0,3
427.0,1
445.0,2
456.0,5
463.0,2
484.0,3
504.0,2
521.0,5
523.0,2
525.0,3
529.0,2
554.0,5
565.0,1
570.0,2
583.0,1
585.0,2
594.0,1
594.0,5
608.0,2
622.0,3
625.0,2
662.0,2
700.0,1
725.0,2
731.0,5
732.0,2
753.0,2
757.0,5
759.0,1
774.0,2
803.0,1
806.0,2
810.0,1
812.0,2
816.0,1
817.0,2
861.0,5
864.0,2
865.0,5
869.0,1
876.0,5
878.0,1
881.0,2
930.0,2
935.0,1
938.0,2
941.0,5
949.0,2
949.0,5
952.0,2
968.0,5
969.0,2
970.0,5
988.0,1
995.0,5
1017.0,2
1023.0,5
1024.0,1
1026.0,5
1037.0,1
1051.0,5
1054.0,1
1068.0,2
1078.0,5
1081.0,2
1091.0,5
1108.0,2
1115.0,1
1117.0,5
1120.0,1
1134.0,2
1136.0,5
1147.0,1
1152.0,2
1154.0,1
1172.0,5
1177.0,2
1179.0,5
1184.0,1
1192.0,5
1193.0,2
1199.0,5
1212.0,2
1215.0,5
1223.0,1
1227.0,5
1239.0,2
1251.0,1
1253.0,5
1277.0,2
1289.0,1
1291.0,2
1292.0,5
1293.0,2
1296.0,5
1300.0,1
1303.0,5
1307.0,2
1307.0,5
1317.0,2
1329.0,5
1332.0,2
1344.0,1
1348.0,2
1350.0,5
1353.0,2
1376.0,1
1377.0,2
1378.0,5
1382.0,2
1388.0,1
1390.0,5
1393.0,1
1394.0,2
1401.0,5
1403.0,2
1405.0,5
1427.0,5
1436.0,2
1438.0,1
1450.0,2
1463.0,1
1478.0,2
1480.0,1
1491.0,2
1519.0,5
1526.0,2
1537.0,5
1546.0,1
1548.0,5
1552.0,2
1554.0,5
1555.0,2
1558.0,5
1566.0,2
1586.0,5
1593.0,1
1595.0,5
1603.0,1
1606.0,5
1613.0,2
1615.0,5
1619.0,3
1624.0,5
1629.0,2
1629.0,3
1636.0,5
1645.0,2
1660.0,1
1666.0,2
1667.0,5
1673.0,2
1692.0,3
1694.0,2
1698.0,3
1721.0,2
1723.0,5
1724.0,2
1737.0,1
1745.0,5
1749.0,3
1755.0,5
1758.0,3
1758.0,2
1776.0,1
1800.0,1
1812.0,2
1821.0,1
1827.0,2
1838.0,3
1840.0,2
1842.0,3
1847.0,5
1849.0,2
1850.0,3
1863.0,1
1869.0,2
