onset_seconds,speaker_id
0.0,1
2.0,2
3.0,1
5.0,2
8.0,1
10.0,2
23.0,1
24.0,2
41.0,1
41.0,3
46.0,2
48.0,1
57.0,2
57.0,1
69.0,2
73.0,1
79.0,2
84.0,1
90.0,2
99.0,1
103.0,2
111.0,1
114.0,2
142.0,1
146.0,2
150.0,1
152.0,2
169.0,1
174.0,2
177.0,1
181.0,2
183.0,1
183.0,2
191.0,1
194.0,2
199.0,1
213.0,2
225.0,1
231.0,2
233.0,1
242.0,4
242.0,1
250.0,5
251.0,1
260.0,5
263.0,1
270.0,5
275.0,1
280.0,5
280.0,1
281.0,5
296.0,4
296.0,5
304.0,2
305.0,5
307.0,4
311.0,1
314.0,2
316.0,4
336.0,1
336.0,2
340.0,5
341.0,4
347.0,5
348.0,4
348.0,2
351.0,5
363.0,2
365.0,5
367.0,4
376.0,2
378.0,5
384.0,4
385.0,2
388.0,5
389.0,4
400.0,2
402.0,4
405.0,2
410.0,4
413.0,2
417.0,4
418.0,2
453.0,5
463.0,1
471.0,2
481.0,4
486.0,5
489.0,1
491.0,4
495.0,5
497.0,4
530.0,1
533.0,4
533.0,1
537.0,4
553.0,5
555.0,1
561.0,5
570.0,4
588.0,1
598.0,4
602.0,1
602.0,4
604.0,1
613.0,5
614.0,1
623.0,4
623.0,2
625.0,4
627.0,1
627.0,2
639.0,1
645.0,4
647.0,1
651.0,2
657.0,5
657.0,2
661.0,5
702.0,5
731.0,1
735.0,5
774.0,5
799.0,5
827.0,5
833.0,1
834.0,5
836.0,4
841.0,1
841.0,5
849.0,1
879.0,5
903.0,1
917.0,5
919.0,1
939.0,4
942.0,5
984.0,2
986.0,5
993.0,1
997.0,5
1002.0,1
1019.0,5
1020.0,1
1053.0,1
1081.0,5
1083.0,2
1088.0,1
1088.0,5
1088.0,2
1099.0,1
1115.0,2
1115.0,1
1130.0,2
1133.0,5
1135.0,1
1136.0,2
1140.0,5
1142.0,2
1145.0,5
1150.0,2
1160.0,1
1200.0,1
1236.0,5
1248.0,4
1254.0,2
1260.0,5
1263.0,2
1264.0,5
1271.0,2
1299.0,2
1317.0,5
1323.0,2
1326.0,1
1326.0,2
1369.0,2
1406.0,5
1407.0,2
1420.0,5
1422.0,2
1433.0,1
1435.0,2
1465.0,1
1468.0,2
1470.0,1
1473.0,5
1474.0,2
1478.0,5
1485.0,1
1499.0,4
1504.0,2
1507.0,4
1510.0,1
1533.0,5
1534.0,1
1535.0,4
1537.0,2
1540.0,4
1545.0,1
1547.0,4
1548.0,2
1552.0,4
1553.0,1
1602.0,2
1603.0,1
1607.0,2
1608.0,1
1609.0,2
1618.0,1
1624.0,2
1628.0,1
1672.0,5
1680.0,1
1684.0,4
1696.0,2
1705.0,1
1718.0,4
1718.0,5
1725.0,1
1729.0,5
1730.0,1
1795.0,1
1818.0,5
1842.0,1
1843.0,5
1850.0,1
1868.0,5
1871.0,1
1882.0,5
1884.0,1
1888.0,5
1901.0,1
1906.0,5
1907.0,2
1912.0,1
1917.0,5
1923.0,1
1928.0,5
1931.0,1
1955.0,2
1958.0,5
1960.0,2
1961.0,1
1964.0,2
1982.0,1
1983.0,5
1991.0,1
1993.0,2
1994.0,1
2007.0,5
2016.0,1
2018.0,5
2021.0,1
2029.0,5
2030.0,1
2079.0,5
2081.0,1
2101.0,5
2122.0,1
2130.0,5
2138.0,1
2145.0,5
2147.0,1
2148.0,5
2153.0,1
2158.0,5
2167.0,1
2171.0,5
2188.0,1
2226.0,2
2228.0,1
2231.0,5
2253.0,4
2274.0,1
2280.0,5
2286.0,1
2290.0,5
2292.0,1
2293.0,5
2305.0,1
2309.0,4
2312.0,1
2320.0,4
2322.0,1
2324.0,4
2325.0,5
2328.0,1
2371.0,1
2415.0,5
2442.0,4
2447.0,5
2447.0,4
2450.0,5
2484.0,2
2494.0,5
2498.0,2
2499.0,5
2500.0,1
2505.0,2
2509.0,5
2511.0,2
2512.0,5
2517.0,2
2518.0,1
2521.0,4
2522.0,2
2538.0,1
2543.0,2
2544.0,4
2548.0,2
2551.0,4
2551.0,2
2557.0,4
2571.0,1
2577.0,2
2598.0,1
2602.0,2
2609.0,5
2615.0,1
2616.0,5
2624.0,4
2625.0,1
2631.0,5
2633.0,1
2634.0,2
2640.0,1
2642.0,5
2651.0,2
2652.0,5
2655.0,1
2658.0,2
2666.0,5
2671.0,1
2678.0,4
2709.0,5
2711.0,1
2713.0,2
2714.0,1
2717.0,5
2719.0,4
2725.0,5
2728.0,4
2736.0,5
2755.0,4
2755.0,5
2777.0,2
2778.0,5
2781.0,2
2786.0,1
2789.0,5
2791.0,2
2803.0,1
2812.0,2
2817.0,1
2821.0,5
2821.0,2
2834.0,5
2849.0,1
2854.0,5
2864.0,1
2871.0,4
2871.0,2
2884.0,1
2886.0,4
2902.0,5
2904.0,4
2915.0,5
2917.0,4
2958.0,4
2989.0,4
3012.0,1
3043.0,4
3049.0,1
3074.0,4
3081.0,1
3088.0,4
3121.0,1
3123.0,4
3124.0,1
3141.0,4
3145.0,1
3148.0,4
3149.0,1
3154.0,4
3157.0,1
3161.0,4
3163.0,1
3183.0,5
3198.0,1
3210.0,4
3224.0,1
3253.0,4
3254.0,1
3270.0,2
3271.0,1
3311.0,4
3323.0,2
3326.0,1
3328.0,2
3339.0,4
3344.0,1
3351.0,4
3353.0,2
3359.0,4
3363.0,1
3369.0,4
3373.0,1
3385.0,4
3385.0,1
3397.0,4
3408.0,1
3410.0,4
3411.0,1
3428.0,4
3432.0,1
3436.0,4
3451.0,1
3456.0,4
3464.0,1
3471.0,4
3473.0,1
3480.0,4
3512.0,1
3533.0,4
3583.0,4
3614.0,1
3622.0,4
3624.0,1
3631.0,4
3652.0,1
3660.0,4
3689.0,5
3694.0,1
3697.0,5
3705.0,1
3715.0,4
3719.0,1
3719.0,2
3723.0,4
3735.0,1
3742.0,4
3775.0,1
3796.0,4
3808.0,1
3812.0,4
3813.0,1
3827.0,2
3846.0,1
3858.0,2
3858.0,1
3861.0,4
3873.0,2
3874.0,1
3893.0,2
3895.0,1
3923.0,2
3927.0,1
3933.0,2
3935.0,1
3954.0,2
3955.0,4
3956.0,1
3970.0,4
3974.0,1
3974.0,2
3975.0,5
3982.0,2
3987.0,1
3991.0,2
3997.0,4
4001.0,2
4004.0,1
4005.0,2
4014.0,1
4022.0,2
4024.0,4
4025.0,1
4072.0,2
4075.0,1
4083.0,4
4090.0,2
4090.0,1
4094.0,2
4101.0,1
4107.0,2
4118.0,1
4170.0,2
4181.0,1
4184.0,4
4188.0,1
4193.0,2
4199.0,1
4216.0,4
4216.0,1
4251.0,1
4260.0,2
4265.0,1
4266.0,5
4271.0,1
4307.0,4
4311.0,1
4361.0,4
4365.0,1
4374.0,4
4377.0,1
4381.0,4
4385.0,1
4392.0,4
4395.0,1
4398.0,4
4403.0,1
4406.0,2
4407.0,1
4411.0,2
4432.0,1
4434.0,2
4440.0,1
4448.0,4
4454.0,2
4464.0,4
4482.0,1
4487.0,4
4487.0,2
4490.0,1
4492.0,2
4499.0,4
4511.0,1
4518.0,2
4522.0,4
4529.0,2
4532.0,1
4540.0,4
4542.0,1
4546.0,2
4547.0,1
4565.0,4
4566.0,1
4593.0,4
4593.0,2
4601.0,1
4645.0,4
4647.0,1
4660.0,4
4663.0,1
4669.0,2
4671.0,1
4687.0,4
4709.0,4
4715.0,1
4744.0,4
4752.0,1
4755.0,4
4759.0,1
4763.0,4
4767.0,1
4769.0,4
4775.0,2
4781.0,1
4783.0,4
4785.0,1
4794.0,2
4799.0,4
4800.0,2
4804.0,1
4806.0,2
4806.0,1
4818.0,4
4827.0,1
4828.0,4
4832.0,1
4862.0,4
4864.0,1
4871.0,4
4877.0,1
4883.0,4
4885.0,1
4890.0,4
4891.0,1
4893.0,4
4895.0,1
4900.0,4
4930.0,4
4941.0,1
4942.0,4
4982.0,4
5008.0,4
5025.0,2
5035.0,4
5037.0,2
5042.0,4
5049.0,5
5051.0,2
5052.0,4
5053.0,1
5062.0,2
5067.0,1
5074.0,4
5091.0,1
5091.0,2
5104.0,1
5106.0,4
5121.0,2
5132.0,1
5145.0,4
5152.0,2
5156.0,4
5164.0,1
5165.0,2
5178.0,1
5179.0,4
5193.0,1
5194.0,2
5199.0,1
5206.0,2
5211.0,1
5217.0,2
5220.0,1
5227.0,4
5227.0,2
5227.0,1
5264.0,4
5267.0,1
5271.0,4
5271.0,1
5276.0,4
5279.0,1
5282.0,4
5288.0,1
5299.0,2
5301.0,4
5305.0,1
5307.0,4
5327.0,1
5333.0,2
5335.0,1
5354.0,2
5358.0,1
5395.0,2
5406.0,4
5408.0,1
5440.0,4
5447.0,1
5457.0,2
5460.0,4
5465.0,2
5468.0,1
5471.0,2
5474.0,1
5496.0,4
5506.0,1
5507.0,4
5525.0,1
5537.0,4
5580.0,4
5602.0,2
5617.0,4
5624.0,1
5630.0,4
5630.0,2
5638.0,1
5640.0,4
5641.0,2
5647.0,1
5685.0,4
5686.0,1
5696.0,4
5713.0,1
5714.0,4
5716.0,2
5729.0,1
5734.0,2
5736.0,1
5742.0,4
5746.0,1
5751.0,2
5753.0,4
5756.0,2
5761.0,1
5769.0,4
5800.0,5
5810.0,1
5813.0,5
5815.0,1
5819.0,5
5819.0,1
5824.0,5
5842.0,1
5846.0,5
5858.0,4
5863.0,1
5864.0,5
5870.0,1
5872.0,4
5876.0,1
5888.0,5
5903.0,1
5910.0,5
5912.0,4
5931.0,1
5947.0,4
5954.0,1
5955.0,4
5961.0,5
5967.0,1
5970.0,4
6001.0,1
6014.0,4
6016.0,1
6061.0,4
6062.0,1
6085.0,4
6092.0,1
6095.0,4
6101.0,1
6114.0,4
6116.0,1
6161.0,4
6161.0,1
6209.0,4
6210.0,1
6212.0,5
6214.0,1
6224.0,4
6226.0,1
6230.0,4
6232.0,1
6237.0,2
6239.0,1
6240.0,4
6256.0,2
6260.0,1
6279.0,4
6284.0,1
6284.0,5
