onset_seconds,speaker_id
0.0,1
2.0,2
5.0,1
7.0,2
23.0,3
27.0,2
38.0,3
63.0,2
66.0,3
70.0,2
104.0,2
107.0,3
116.0,1
124.0,3
145.0,2
149.0,3
160.0,2
169.0,3
170.0,2
173.0,3
208.0,3
221.0,1
224.0,3
254.0,1
261.0,3
272.0,1
274.0,3
315.0,2
319.0,4
325.0,2
332.0,3
332.0,4
338.0,2
345.0,3
375.0,3
400.0,2
404.0,4
407.0,3
408.0,4
421.0,3
425.0,1
427.0,3
430.0,4
440.0,2
441.0,3
448.0,2
450.0,3
487.0,2
495.0,1
495.0,3
496.0,1
527.0,1
531.0,2
536.0,1
555.0,2
559.0,3
606.0,3
623.0,2
624.0,3
656.0,3
683.0,1
684.0,3
710.0,1
721.0,4
730.0,1
735.0,4
737.0,1
739.0,2
744.0,3
746.0,2
748.0,4
759.0,3
763.0,2
784.0,1
786.0,2
804.0,3
814.0,2
816.0,3
821.0,2
826.0,1
828.0,4
830.0,3
845.0,1
848.0,3
868.0,4
870.0,3
881.0,4
882.0,1
883.0,4
889.0,3
893.0,4
919.0,4
922.0,1
925.0,4
959.0,4
988.0,4
1037.0,4
1042.0,2
1044.0,3
1078.0,1
1080.0,3
1129.0,3
1161.0,3
1172.0,2
1183.0,3
1185.0,2
1191.0,4
1194.0,2
1224.0,2
1255.0,4
1259.0,2
1264.0,3
1269.0,2
1307.0,4
1309.0,3
1320.0,1
1321.0,4
1337.0,1
1338.0,4
1345.0,1
1347.0,4
1369.0,2
1391.0,4
1404.0,1
1417.0,2
1420.0,4
1424.0,1
1425.0,4
1431.0,3
1435.0,2
1437.0,1
1441.0,2
1444.0,4
1465.0,3
1502.0,3
1509.0,1
1511.0,3
1521.0,1
1525.0,3
1540.0,4
1548.0,2
1560.0,3
1569.0,4
1573.0,3
1581.0,1
1589.0,3
1589.0,1
1593.0,3
1595.0,4
1597.0,1
1600.0,3
1627.0,3
1635.0,1
1665.0,4
1674.0,3
1679.0,1
1686.0,3
1698.0,1
1699.0,3
1711.0,1
1713.0,3
1719.0,4
1721.0,1
1726.0,3
1729.0,4
1730.0,1
1765.0,4
1776.0,1
1777.0,4
1783.0,3
1785.0,2
1793.0,3
1803.0,4
1825.0,3
1836.0,2
1841.0,4
1872.0,3
1876.0,1
1881.0,4
1907.0,3
1911.0,2
1915.0,4
1920.0,1
1928.0,3
1931.0,4
1934.0,1
1942.0,4
1948.0,3
1992.0,4
1995.0,1
1997.0,4
1999.0,1
2004.0,4
2015.0,3
2025.0,4
2025.0,3
2030.0,4
2030.0,3
2040.0,4
2042.0,1
2047.0,3
2068.0,3
2070.0,4
2075.0,1
2085.0,3
2115.0,2
2123.0,4
2124.0,2
2125.0,4
2127.0,3
2128.0,4
2133.0,3
2133.0,2
2146.0,3
2150.0,1
2153.0,4
2164.0,3
2164.0,4
2168.0,1
2174.0,4
2199.0,3
2206.0,4
2210.0,3
2211.0,4
2217.0,3
2232.0,1
2236.0,3
2236.0,1
2241.0,3
2241.0,4
2244.0,1
2251.0,4
2252.0,1
2254.0,3
2254.0,4
2258.0,3
2263.0,4
2264.0,3
2285.0,1
2292.0,4
2295.0,1
2298.0,4
2299.0,1
2312.0,4
2313.0,1
2324.0,3
2327.0,4
2329.0,3
2331.0,4
2334.0,1
2335.0,3
2337.0,4
2343.0,1
2350.0,4
2354.0,1
2364.0,4
2382.0,1
2396.0,4
2399.0,1
2429.0,4
2478.0,4
2495.0,1
2505.0,4
2512.0,1
2528.0,4
2547.0,1
2553.0,4
2556.0,1
2559.0,4
2561.0,1
2571.0,4
2578.0,1
2585.0,4
2586.0,1
2589.0,4
2597.0,1
2598.0,4
2613.0,1
2615.0,4
2635.0,4
2650.0,2
2661.0,4
2689.0,4
2693.0,2
2698.0,4
2701.0,2
2723.0,4
2723.0,2
2757.0,2
2783.0,4
2802.0,4
2806.0,2
2816.0,4
2822.0,2
2856.0,2
2858.0,4
2860.0,2
2878.0,4
2905.0,4
2943.0,4
2947.0,2
2970.0,4
2972.0,2
3027.0,2
3080.0,2
3088.0,4
3117.0,4
3142.0,3
3145.0,4
3151.0,2
3152.0,1
3156.0,4
3188.0,4
3199.0,2
3201.0,4
3230.0,2
3258.0,4
3270.0,2
3287.0,4
3317.0,4
3319.0,2
3322.0,4
3360.0,4
3382.0,4
3405.0,2
3409.0,4
3416.0,1
3419.0,2
3435.0,1
3436.0,2
3455.0,4
3462.0,1
3462.0,2
3464.0,4
3466.0,2
3477.0,1
3478.0,2
3486.0,1
3487.0,2
3507.0,4
3509.0,1
3511.0,2
3530.0,1
3532.0,2
3581.0,4
3589.0,1
3591.0,4
3598.0,1
3642.0,4
3670.0,4
3673.0,2
3675.0,4
3679.0,1
3681.0,4
3687.0,1
3695.0,4
3714.0,2
3740.0,2
3771.0,2
3800.0,4
3806.0,2
3837.0,4
3861.0,4
3882.0,3
3883.0,4
3907.0,1
3913.0,4
3917.0,1
3918.0,4
3919.0,1
3921.0,4
3922.0,1
3923.0,4
3937.0,2
3944.0,4
3944.0,2
3950.0,4
3955.0,2
3960.0,4
3969.0,3
3970.0,2
3992.0,4
4020.0,4
4057.0,4
4085.0,4
4109.0,2
4111.0,4
4137.0,2
4142.0,4
4149.0,2
4197.0,4
4226.0,4
4254.0,4
4282.0,4
4301.0,2
4305.0,4
4308.0,2
4336.0,4
4337.0,1
4341.0,4
4344.0,2
4346.0,4
4350.0,3
4357.0,1
4368.0,4
4370.0,1
4373.0,4
4413.0,4
4438.0,4
4457.0,3
4459.0,4
4468.0,2
4486.0,4
4493.0,3
4496.0,1
4501.0,4
4540.0,1
4545.0,2
4545.0,1
4547.0,2
4553.0,1
4554.0,2
4554.0,1
4558.0,2
4578.0,4
4592.0,1
4594.0,3
4608.0,1
4615.0,4
4628.0,3
4629.0,1
4658.0,4
4665.0,1
4666.0,4
4666.0,1
4674.0,4
4674.0,1
4687.0,4
4703.0,1
4708.0,4
4712.0,1
4715.0,2
4718.0,1
4721.0,2
4741.0,4
4751.0,1
4753.0,4
4754.0,2
4755.0,4
4756.0,1
4760.0,2
4769.0,1
4781.0,2
4783.0,1
4790.0,2
4792.0,1
4792.0,2
4802.0,4
4804.0,2
4813.0,4
4818.0,1
4821.0,4
4831.0,1
4832.0,4
4834.0,2
4839.0,4
4842.0,1
4846.0,4
4858.0,1
4860.0,4
4863.0,2
4880.0,4
4896.0,2
4909.0,4
4913.0,2
4928.0,4
4930.0,2
4956.0,4
4987.0,4
4989.0,3
4991.0,2
4995.0,4
5001.0,2
5008.0,3
5019.0,4
5023.0,2
5035.0,4
5036.0,2
5061.0,1
5062.0,2
5080.0,4
5084.0,2
5088.0,4
5090.0,2
5103.0,4
5111.0,2
5128.0,4
5132.0,2
5140.0,4
5146.0,3
5149.0,4
5156.0,3
5158.0,4
5159.0,2
5161.0,4
5168.0,3
5174.0,4
5179.0,2
5198.0,4
5223.0,2
5223.0,4
5228.0,2
5234.0,4
5241.0,3
5275.0,4
5278.0,3
5301.0,4
5303.0,2
5308.0,3
5311.0,4
5315.0,2
5319.0,3
5337.0,1
5358.0,2
5359.0,4
5386.0,4
5394.0,2
5417.0,4
5417.0,1
5418.0,4
5419.0,2
5421.0,1
