onset_seconds,speaker_id
0.0,1
2.0,2
5.0,3
6.0,2
9.0,3
17.0,2
19.0,3
27.0,1
31.0,2
35.0,3
84.0,3
102.0,2
106.0,3
107.0,2
118.0,1
130.0,3
133.0,2
136.0,1
174.0,1
214.0,2
218.0,1
257.0,1
294.0,3
300.0,2
300.0,3
301.0,2
307.0,3
309.0,2
316.0,3
359.0,3
380.0,2
383.0,3
392.0,1
416.0,3
475.0,2
478.0,3
511.0,2
517.0,3
546.0,3
575.0,2
577.0,3
623.0,3
631.0,2
638.0,3
653.0,2
665.0,3
697.0,3
728.0,4
729.0,3
731.0,4
743.0,3
792.0,3
826.0,3
863.0,1
888.0,3
889.0,2
897.0,3
900.0,2
941.0,2
952.0,1
953.0,3
956.0,2
975.0,3
978.0,2
1010.0,3
1049.0,2
1066.0,3
1080.0,1
1119.0,1
1119.0,3
1161.0,3
1193.0,3
1225.0,3
1230.0,2
1248.0,3
1249.0,2
1253.0,3
1288.0,2
1319.0,3
1321.0,2
1330.0,3
1334.0,2
1360.0,3
1383.0,2
1385.0,1
1388.0,2
1390.0,1
1407.0,2
1418.0,1
1419.0,3
1420.0,1
1432.0,2
1464.0,3
1467.0,2
1474.0,3
1495.0,1
1504.0,3
1509.0,4
1512.0,3
1513.0,4
1514.0,3
1517.0,4
1523.0,3
1550.0,3
1569.0,4
1584.0,3
1592.0,4
1601.0,3
1607.0,4
1637.0,3
1641.0,4
1680.0,3
1689.0,2
1690.0,4
1693.0,2
1698.0,4
1700.0,2
1702.0,4
1714.0,2
1714.0,4
1725.0,3
1728.0,2
1734.0,3
1741.0,1
1753.0,3
1754.0,1
1775.0,3
1790.0,2
1797.0,3
1801.0,2
1807.0,3
1818.0,1
1825.0,3
1830.0,4
1834.0,3
1839.0,2
1842.0,3
1845.0,1
1848.0,3
1849.0,1
1850.0,3
1858.0,2
1871.0,3
1962.0,3
1989.0,3
2019.0,3
2038.0,1
2042.0,2
2047.0,3
2049.0,2
2056.0,3
2072.0,2
2075.0,4
2077.0,3
2085.0,2
2094.0,3
2102.0,2
2124.0,3
2138.0,2
2180.0,2
2213.0,3
2225.0,2
2232.0,4
2236.0,2
2246.0,4
2248.0,2
2253.0,4
2264.0,2
2265.0,4
2285.0,2
2317.0,4
2318.0,2
2325.0,4
2325.0,2
2327.0,4
2328.0,2
2359.0,4
2359.0,3
2361.0,2
2385.0,4
2385.0,2
2430.0,2
2462.0,4
2466.0,2
2479.0,4
2481.0,2
2528.0,2
2568.0,2
2602.0,4
2606.0,2
2630.0,4
2631.0,2
2662.0,2
2671.0,4
2703.0,2
2705.0,4
2740.0,4
2745.0,3
2747.0,4
2749.0,2
2754.0,4
2755.0,2
2761.0,4
2776.0,2
2776.0,4
2777.0,2
2785.0,4
2791.0,2
2793.0,4
2808.0,2
2813.0,4
2815.0,2
2827.0,4
2829.0,2
2830.0,4
2840.0,2
2845.0,4
2846.0,2
2850.0,4
2851.0,2
2878.0,4
2880.0,2
2902.0,4
2914.0,2
2962.0,2
2981.0,4
2986.0,2
3008.0,4
3048.0,2
3057.0,4
3059.0,2
3072.0,4
3072.0,2
3092.0,4
3093.0,2
3128.0,4
3129.0,2
3165.0,4
3166.0,2
3173.0,4
3175.0,2
3186.0,4
3187.0,2
3194.0,3
3198.0,4
3202.0,2
3203.0,4
3205.0,2
3217.0,3
3223.0,4
3225.0,2
3226.0,4
3229.0,2
3265.0,2
3272.0,3
3275.0,4
3282.0,3
3303.0,3
3317.0,2
3323.0,3
3347.0,2
3352.0,4
3360.0,3
3364.0,4
3365.0,2
3365.0,3
3371.0,2
3376.0,3
3388.0,2
3396.0,3
3402.0,2
3407.0,3
3408.0,2
3416.0,1
3417.0,2
3435.0,1
3456.0,1
3488.0,2
3494.0,1
3495.0,2
3496.0,1
3503.0,2
3505.0,4
3507.0,2
3513.0,4
3516.0,2
3526.0,1
3533.0,2
3537.0,1
3540.0,2
3545.0,4
3547.0,2
3558.0,1
3569.0,2
3572.0,1
3581.0,2
3584.0,1
3606.0,2
3612.0,1
3624.0,2
3637.0,1
3680.0,1
3691.0,4
3697.0,1
3697.0,4
3706.0,1
3721.0,3
3749.0,4
3760.0,2
3761.0,3
3785.0,4
3801.0,1
3803.0,4
3805.0,1
3808.0,4
3819.0,1
3850.0,4
3877.0,2
3879.0,4
3921.0,4
3927.0,3
3928.0,4
3935.0,2
3935.0,4
3958.0,2
3963.0,1
3977.0,3
3981.0,1
3988.0,4
3991.0,1
3992.0,4
3993.0,3
3994.0,4
4007.0,1
4040.0,1
4061.0,4
4072.0,1
4088.0,2
4094.0,4
4101.0,1
4124.0,2
4142.0,1
4150.0,2
4155.0,4
4175.0,2
4185.0,4
4187.0,3
4227.0,3
4230.0,2
4237.0,3
4261.0,2
4269.0,1
4274.0,2
4299.0,1
4312.0,3
4315.0,1
4321.0,3
4323.0,1
4331.0,2
4337.0,1
4340.0,2
4344.0,4
4346.0,2
4411.0,1
4447.0,2
4468.0,3
4525.0,2
4528.0,3
4554.0,3
4554.0,4
4557.0,3
4576.0,4
4576.0,3
4580.0,4
4582.0,3
4586.0,4
4591.0,3
4600.0,4
4638.0,4
4651.0,1
4708.0,4
4723.0,3
4740.0,4
4752.0,3
4782.0,3
4793.0,4
4830.0,4
4873.0,4
4896.0,3
4898.0,4
4924.0,2
4928.0,4
4938.0,2
4988.0,4
5016.0,3
5020.0,4
5022.0,3
5056.0,3
5074.0,2
5080.0,3
5096.0,2
5096.0,3
5098.0,2
5109.0,3
5126.0,4
5142.0,3
5177.0,3
5187.0,4
5190.0,2
5190.0,1
5193.0,2
5194.0,3
5194.0,2
5198.0,3
5202.0,4
5204.0,3
5216.0,2
5223.0,3
5233.0,2
5236.0,3
5240.0,2
5252.0,3
5253.0,2
5254.0,3
5260.0,1
5265.0,4
5282.0,3
5305.0,2
5311.0,3
5312.0,2
5313.0,3
5317.0,2
5325.0,4
5329.0,3
5332.0,2
5333.0,3
5335.0,2
5340.0,1
5340.0,3
