onset_seconds,speaker_id
0.0,1
1.0,2
3.0,1
6.0,2
8.0,1
14.0,2
26.0,1
28.0,2
29.0,1
36.0,2
41.0,1
71.0,2
73.0,1
86.0,2
89.0,1
95.0,3
95.0,2
97.0,1
98.0,3
102.0,1
104.0,3
112.0,1
112.0,3
124.0,1
124.0,3
132.0,1
134.0,3
163.0,2
165.0,3
166.0,2
167.0,1
168.0,3
213.0,3
251.0,3
282.0,2
283.0,3
298.0,1
341.0,1
378.0,1
398.0,2
402.0,1
404.0,2
408.0,1
408.0,3
411.0,1
436.0,3
438.0,1
463.0,2
470.0,1
473.0,2
480.0,1
481.0,2
484.0,1
490.0,2
495.0,1
496.0,3
497.0,2
500.0,1
502.0,2
503.0,3
504.0,2
520.0,1
536.0,2
538.0,1
538.0,3
542.0,1
546.0,2
569.0,3
570.0,2
572.0,3
605.0,1
608.0,2
618.0,1
629.0,2
633.0,1
637.0,2
645.0,3
650.0,2
651.0,1
658.0,2
663.0,3
683.0,1
696.0,2
701.0,3
704.0,2
706.0,3
737.0,3
789.0,3
832.0,2
838.0,3
855.0,1
856.0,3
897.0,3
933.0,3
951.0,2
952.0,3
1002.0,3
1057.0,3
1073.0,1
1075.0,3
1076.0,1
1083.0,3
1116.0,3
1140.0,3
1147.0,1
1156.0,2
1160.0,3
1163.0,2
1165.0,1
1165.0,3
1168.0,1
1169.0,3
1173.0,2
1183.0,3
1191.0,1
1214.0,3
1216.0,1
1218.0,3
1242.0,3
1269.0,3
1290.0,1
1290.0,3
1313.0,2
1318.0,3
1322.0,2
1322.0,3
1324.0,1
1330.0,2
1354.0,1
1359.0,3
1361.0,1
1369.0,2
1369.0,1
1381.0,2
1385.0,3
1407.0,1
1410.0,2
1414.0,1
1416.0,2
1427.0,3
1427.0,2
1443.0,3
1445.0,2
1451.0,3
1455.0,2
1457.0,3
1463.0,2
1480.0,3
1483.0,2
1496.0,3
1535.0,1
1535.0,2
1540.0,3
1542.0,2
1551.0,3
1552.0,1
1554.0,3
1560.0,2
1567.0,1
1570.0,2
1593.0,1
1600.0,3
1609.0,2
1611.0,1
1612.0,2
1625.0,1
1630.0,3
1633.0,1
1634.0,2
1648.0,1
1651.0,2
1652.0,1
1661.0,2
1668.0,1
1668.0,2
1697.0,3
1704.0,2
1740.0,2
1748.0,1
1750.0,2
1751.0,1
1759.0,2
1782.0,3
1784.0,2
1785.0,3
1792.0,2
1800.0,1
1805.0,3
1831.0,1
1851.0,3
1856.0,2
1857.0,1
1860.0,2
1863.0,1
1865.0,2
1909.0,2
1915.0,3
1931.0,2
1932.0,3
1948.0,2
1948.0,3
1952.0,2
1954.0,1
1958.0,2
1970.0,3
1972.0,2
1976.0,3
1978.0,2
1988.0,3
2018.0,2
2034.0,1
2037.0,3
2037.0,1
2044.0,2
2045.0,1
2054.0,3
2057.0,2
2059.0,1
2059.0,3
2075.0,2
2086.0,3
2088.0,1
2096.0,3
2106.0,1
2109.0,3
2113.0,1
2121.0,3
2126.0,2
