onset_seconds,speaker_id
0.0,1
195.0,1
353.0,1
458.0,1
487.0,2
489.0,1
492.0,2
494.0,1
498.0,2
510.0,1
511.0,2
513.0,3
515.0,1
515.0,2
516.0,3
535.0,1
539.0,3
544.0,1
554.0,3
557.0,2
562.0,1
565.0,2
574.0,3
576.0,1
578.0,3
582.0,1
583.0,3
595.0,1
596.0,3
633.0,3
653.0,2
661.0,3
667.0,2
683.0,1
685.0,2
687.0,3
701.0,2
706.0,3
722.0,2
734.0,3
745.0,2
755.0,3
767.0,2
768.0,1
773.0,2
776.0,3
803.0,1
806.0,2
823.0,3
842.0,2
846.0,3
897.0,1
902.0,3
926.0,1
931.0,2
933.0,3
963.0,2
989.0,3
1024.0,3
1049.0,1
1051.0,2
1051.0,1
1052.0,3
1054.0,1
1058.0,3
1059.0,2
1072.0,1
1074.0,2
1082.0,1
1087.0,2
1092.0,1
1098.0,2
1100.0,1
1100.0,2
1103.0,1
1111.0,2
1112.0,1
1158.0,2
1159.0,1
1215.0,3
1226.0,1
1259.0,1
1288.0,1
1320.0,1
1335.0,2
1336.0,1
1369.0,2
1387.0,3
1394.0,2
1399.0,3
1403.0,2
1420.0,1
1444.0,3
1450.0,2
1455.0,3
1460.0,2
1472.0,1
1474.0,2
1479.0,3
1503.0,2
1508.0,3
1510.0,1
1514.0,2
1542.0,1
1566.0,2
1584.0,3
1615.0,2
1615.0,3
1616.0,2
1621.0,3
1622.0,2
1625.0,3
1626.0,2
1626.0,3
1630.0,2
1631.0,3
1635.0,2
1637.0,3
1642.0,2
1644.0,3
1650.0,2
1654.0,3
1658.0,2
1662.0,3
1711.0,3
1714.0,2
1728.0,3
1729.0,2
1732.0,3
1735.0,2
1747.0,3
1770.0,3
1784.0,1
1789.0,2
1790.0,3
1796.0,1
1801.0,3
1851.0,1
1866.0,3
1869.0,1
1870.0,3
1871.0,1
1875.0,3
1890.0,1
1894.0,3
1901.0,2
1909.0,3
1912.0,2
1915.0,3
1920.0,1
1936.0,3
1940.0,1
1953.0,3
1981.0,1
1987.0,3
1989.0,2
2003.0,3
2005.0,2
2012.0,3
2040.0,1
2044.0,3
2069.0,3
2103.0,3
2141.0,3
2155.0,1
2160.0,3
2166.0,2
2168.0,3
2195.0,1
2209.0,3
2224.0,2
2238.0,3
2240.0,2
2241.0,1
2247.0,3
2258.0,1
2279.0,3
2280.0,2
2284.0,3
2311.0,1
2350.0,3
2366.0,1
2371.0,3
2373.0,1
2400.0,3
2419.0,1
2435.0,3
2444.0,1
2446.0,3
2460.0,1
2462.0,3
2468.0,1
2478.0,3
2503.0,1
2511.0,3
2511.0,1
2513.0,3
2517.0,1
2521.0,3
2527.0,2
2541.0,3
2552.0,2
2556.0,3
2561.0,2
2564.0,3
2570.0,2
