second,entropy,pct_det,rmse,edge_window
0,0.7706290693639405,97.00729927007299,,True
1,0.7578784625383954,97.046818727491,,True
2,0.7455178428108284,97.0859985785359,,True
3,0.7335379291086666,97.12482468443197,0.3157624579221626,True
4,0.7219280948873623,97.16328413284133,0.33178889997142885,True
5,0.710676853856123,97.20136518771331,0.340960093499958,True
6,0.6997722217733069,97.23905723905725,0.34736450483590614,True
7,0.6892019851173655,97.27635075287866,0.35106957017778884,True
8,0.6789538995185758,97.3132372214941,0.3528407444741874,True
9,0.6690158350565576,97.34970911441499,0.4519920403933698,True
10,0.6593758812786992,97.38575982996812,0.4481077575476148,True
11,0.6500224216483541,97.42138364779875,0.44276594199276165,True
12,0.6409441847875287,96.9962453066333,0.43574545853707497,True
13,0.6321302781219706,97.07408175970119,0.4304862611755224,True
14,0.6235702082127974,97.06914344685242,0.4139600120330304,True
15,0.6152538910563409,95.88678476888617,0.29289025190832657,True
16,0.6071716548713029,96.94656488549619,0.292516887593317,True
17,0.5993142373098092,96.98771304003171,0.293930385640348,True
18,0.5916727785823275,97.02834799608993,0.3028370163666565,True
19,0.584238811642856,97.06846673095468,0.31273236523058723,True
20,0.5770042503157248,97.10806697108067,0.32319575758524216,True
21,0.5699613760403499,97.14714714714715,0.33392357248867977,True
22,0.5631028237513912,97.1857063506758,0.34469804346246574,True
23,0.5564215672884281,97.22374429223744,0.35536353442636104,True
24,0.5499109046334101,97.26126126126127,0.36580908612129037,True
25,0.5435644431995964,97.29825808745112,0.37595580464450945,True
26,0.5373760853377336,97.33473610380501,0.385747827079989,True
27,0.531340014180167,97.30108657553453,0.39704574003653664,True
28,0.5254506799086206,97.28546409807356,0.4091935322592668,True
29,0.5665095065529053,95.97442985487216,0.33489127511538663,True
30,0.603652249754401,97.13652633373104,0.3536718773419534,True
31,0.603652249754401,97.17504624180259,0.3678659902064126,True
32,0.560576942614533,97.21300597213006,0.3814137717269133,True
33,0.560576942614533,97.25040916530278,0.394245517970672,True
34,0.560576942614533,97.2872598094623,0.40630293806661927,True
35,0.560576942614533,97.3235622112474,0.41753611187189543,True
36,0.560576942614533,97.35932096824898,0.4279011434471469,True
37,0.560576942614533,97.39454094292805,0.4373583166587637,True
38,0.560576942614533,97.4292272379495,0.4457428440059538,True
39,0.5140912790181235,97.46338517288238,0.4529314903875749,True
40,0.4637773498877516,97.49702026221692,0.4566009080416538,True
41,0.40907313904382653,97.53013819464863,0.4586952089699379,True
42,0.40907313904382653,97.56274481357899,0.45917132404744204,True
43,0.40907313904382653,97.59484609878311,0.4587134934501164,True
44,0.40907313904382653,97.62644814919469,0.4572590737030315,True
45,0.40907313904382653,97.65755716675962,0.4548725497296155,True
46,0.40907313904382653,97.68817944131003,0.45358238924251154,True
47,0.40907313904382653,97.71832133641179,0.4517422229922476,True
48,0.40907313904382653,97.7479892761394,0.44935614444074684,True
49,0.4637773498877516,97.77718973273353,0.4464260302506719,True
50,0.5140912790181235,97.8059292150973,0.44295150264456984,True
51,0.6318640827062832,97.83421425808947,0.4389298496682324,True
52,0.7164037343212466,97.86205141257318,0.4343558990307222,True
53,0.7391385203526044,97.8894472361809,0.42922183882111087,True
54,0.7498765864518436,97.91640828475754,0.4235169754198671,True
55,0.8075738393756748,97.94294110444471,0.417227415013602,True
56,0.8600451249809193,97.96905222437137,0.41033564982385656,True
57,0.908083119686079,97.99474814991645,0.40282002277899837,True
58,0.9522481488898977,98.02003535651149,0.394798333016554,True
59,0.9929563290994998,98.04492028395205,0.3863582390720204,True
60,1.0434758622197662,98.06940933118823,0.3802546848338756,True
61,1.0895209637560108,98.09350885156604,0.3742456976180107,True
62,1.1316501862018717,98.11722514849266,0.3683307692512832,True
63,1.1676444621356104,98.14056447149973,0.3625093161141225,True
64,1.2057219651274376,98.16353301268036,0.3567806855233001,True
65,1.2406030082663506,98.18613690347657,0.351144161747738,True
66,1.3517916704605626,98.20838221179481,0.3455989716731558,True
67,1.429602117343625,98.23027493942905,0.3401442901310499,True
68,1.4944308636158867,98.25182101977107,0.33477924490724725,True
69,1.5245456853609434,98.27302631578948,0.32950292144487486,True
70,1.5518681816347843,98.29389661825937,0.3243143672562554,True
71,1.5765604460883762,98.31443764422595,0.31921259605779684,True
72,1.6047031040297801,98.33465503568597,0.31419659164156793,True
