second,entropy,pct_det,rmse,edge_window
0,1.4381755585938847,94.969734919641,,True
1,1.45231349004489,95.00414593698176,,True
2,1.4620933843749282,95.03911074516262,,True
3,1.4683336909387812,95.07459636215,0.0769886876425594,True
4,1.4716774936810642,95.11057009535402,0.09656000972945843,True
5,1.4591479170272448,95.14699959726138,0.11622274781166964,True
6,1.4462115340503299,95.18385291766587,0.13595866810882667,True
7,1.4329831210560051,95.22109855244894,0.1557500700266248,True
8,1.419556298571613,95.25870548888452,0.17557979867364737,True
9,1.4060075793123286,95.29664324746292,0.19543125517586069,True
10,1.3923995655377883,95.33488192024777,0.2152884048823035,True
11,1.3787834934861753,95.37339220579766,0.23513578355911266,True
12,1.3652012719730533,95.41214544070056,0.25495850167188705,True
13,1.3516871258043608,95.45111362778407,0.2747422468585232,True
14,1.3382689280764644,95.49026946107784,0.2944732846960226,True
15,1.3249692858267144,95.5295863476164,0.3141384578654709,True
16,1.3118064288759266,95.56903842618128,0.33372518381945054,True
17,1.2987949406953985,95.60860058309038,0.3532214510556128,True
18,1.2859463617688012,95.64824846514988,0.3726158140991086,True
19,1.2732696895151085,95.68795848989086,0.3918973872949628,True
20,1.2607717938967942,95.72770785321751,0.4110558375095265,True
21,1.2484577639970085,95.76747453459782,0.43008137583777534,True
22,1.2363311978451872,95.8072372999304,0.44896474841039796,True
23,1.224394445405986,95.84697570222299,0.4676972263917321,True
24,1.212648812774624,95.88667008021847,0.4862705952562481,True
25,1.2010947341319422,95.9263015551048,0.5046771434278085,True
26,1.189731916820733,95.9658520254436,0.5229096503623595,True
27,1.1785594639469634,96.00530416045085,0.540961374150859,True
28,1.1675759781360404,96.04464139176103,0.5588260387154468,True
29,1.1567796494470395,96.08384790380241,0.57649782066793,True
30,1.1461683299371317,96.12290862290862,0.5939713358957276,True
31,1.0972261621017099,96.16180920528747,0.5917984478995726,True
32,1.0429842335712594,96.20053602396342,0.589416920788607,True
33,1.01044884930661,96.2390761548065,0.5868365928683615,True
34,0.9752462395674341,96.27741736175471,0.5840671521503393,True
35,0.9371713531760616,96.31554808133313,0.5811181228918226,True
36,0.9371713531760616,96.3534574065668,0.5779988534946198,True
37,0.8959704136014895,96.39113507038036,0.5747185057130684,True
38,0.8513226827573213,96.42857142857143,0.5712860451191146,True
39,0.8028116417452926,96.46575744244024,0.5677102327704833,True
40,0.8028116417452926,96.50268466115223,0.5639996180263755,True
41,0.8028116417452926,96.5393452039058,0.5601625324542232,True
42,0.8028116417452926,96.57573174197215,0.5562070847703074,True
43,0.8028116417452926,96.6118374806692,0.552141156756847,True
44,0.8028116417452926,96.64765614132703,0.5375557810214029,True
45,0.8028116417452926,96.68318194329755,0.5257408031204646,True
46,0.8028116417452926,96.71840958605665,0.5133676578965076,True
47,0.8028116417452926,96.7533342314428,0.5004616105197449,True
48,0.7498765864518437,96.78795148607223,0.5129046469673173,True
49,0.6917244835981394,96.82225738396625,0.4991075729507639,True
50,0.6917244835981394,96.85624836942343,0.48536103737983005,True
51,0.6917244835981394,96.88992128016518,0.47168174634733284,True
52,0.6917244835981394,96.92327333078003,0.4580873786767431,True
53,0.6917244835981394,96.95630209648901,0.44459674914433694,True
54,0.6917244835981394,96.98900549725137,0.4312299910418887,True
55,0.6917244835981394,97.02138178222717,0.418008759526589,True
56,0.6917244835981394,97.05342951461058,0.4049564567787966,True
57,0.6917244835981394,97.08514755684567,0.39209847923338914,True
58,0.6271502454482835,97.11653505623354,0.379462485924651,True
59,0.5541015302865538,97.14759143093858,0.36707868510219993,True
60,0.46824757305098735,97.17831635639855,0.3549801335045453,True
61,0.3491843735073079,97.2087097521427,0.3432030387441822,True
62,0.2829047929798921,97.23877176901925,0.3317870498723619,True
63,0.208180945557171,97.26850277683327,0.32077551409519844,True
64,0.12068101401352381,96.96148198350842,0.3279348939297899,True
65,-0.0,97.11841512832058,0.33062140411429974,True
66,-0.0,97.12875729026469,0.33442711479350834,True
67,-0.0,97.1393451782322,0.3392322814367895,True
68,-0.0,96.13045881702598,0.3051400848198188,True
69,-0.0,97.10129074600744,0.3133890779383072,True
70,-0.0,97.13203463203463,0.32154616667703956,True
71,-0.0,97.16243709176571,0.32961249855586794,True
72,0.12068101401352381,97.1924992054243,0.33758931539120113,True
73,0.208180945557171,97.22222222222223,0.34547792943145106,True
74,0.2829047929798921,97.25160755030076,0.35327970387242513,True
75,0.3491843735073079,97.28065674704978,0.36033681525222006,True
76,0.3491843735073079,97.30937150979796,0.36692604851559746,True
77,0.40907313904382653,97.33775366686758,0.37302788920041446,True
78,0.4637773498877516,97.36580516898609,0.37862384786687264,True
79,0.5140912790181235,97.39352808104653,0.38193204165837963,True
80,0.560576942614533,97.42092457420925,0.38464692219511953,True
81,0.603652249754401,97.4479969183359,0.3867811704808398,True
82,0.6436394131461666,97.47474747474747,0.38834472121923064,True
83,0.6807937753703206,97.5011786892975,0.38934497046862215,True
84,0.7153220528038851,97.52729308575161,0.38978692059012493,True
85,0.7473944462440387,97.55309325946445,0.38967327029852405,True
86,0.7771529943226336,97.57858187134502,0.38900445455345795,True
87,0.804717519321077,97.60376164210146,0.3877786364054894,True
88,0.9186594970880806,97.62863534675616,0.3859916504864828,True
89,0.9992889743797903,97.6532058094226,0.3836368953841118,True
90,1.0670056836533544,97.67747589833479,0.38070516944074834,True
91,1.1261358508278745,97.70144852112065,0.37718444130553047,True
92,1.1787269834988532,97.72512662031076,0.37305954250528517,True
93,1.2259790140555222,97.74851316907392,0.3683117639100071,True
94,1.2686794699537274,97.7716111671712,0.3629183305491498,True
95,1.30738316633364,97.79442363712026,0.3575173665631069,True
96,1.3425003133763334,97.81695362056182,0.35186258023311784,True
97,1.374344879613302,97.83920417482061,0.34598719032121317,True
98,1.4031633649036754,97.86117836965295,0.3399246826443699,True
99,1.4291529843613586,97.88287928417353,0.3357266063176673,True
100,1.4291529843613586,97.90431000395414,0.3315743555865203,True
101,1.4291529843613586,97.92547361828714,0.32746807706855097,True
102,1.4291529843613586,97.94637321760695,0.32340787427782725,True
103,1.4473839613746429,97.96701189106253,0.3193938100218436,True
104,1.4634190046135478,97.98739272423482,0.3154259087023103,True
105,1.477322818602089,98.00751879699249,0.3115041585221953,True
106,1.4984244813325356,98.02739318147982,0.30762851360152477,True
107,1.5169165540634162,98.04701894023141,0.3037988960044544,True
108,1.532902144485799,98.06639912440716,0.30001519768016094,True
109,1.5464650001141114,98.08553677214276,0.2962772823201177,True
110,1.557672567089349,98.10443490701002,0.2925849871343256,True
111,1.5665782425417163,98.12309653658191,0.288938124549032,True
112,1.5732230293875173,98.14152465109755,0.2853364838285091,True
113,1.577636732431408,98.15972222222223,0.28177983262339246,True
114,1.57983878814754,98.17769220189795,0.2782679184480959,True
115,1.5798387881475398,98.19543752128021,0.27480047008973857,True
116,1.577636732431408,98.21296108975656,0.2713771989510413,True
117,1.5732230293875173,98.230265794043,0.26799780032955434,True
118,1.5665782425417163,98.2473544973545,0.264661954635574,True
119,1.557672567089349,98.26423003864545,0.2613693285510259,True
120,1.5464650001141114,98.28089523191696,0.2581195761315814,True
121,1.532902144485799,98.29735286558726,0.25491233985416545,True
