second,entropy,pct_det,rmse,edge_window
0,0.9811522341999133,99.91042436457283,,True
1,0.9886994082884974,99.9117387466902,,True
2,0.9940302114769565,99.91302457055882,,True
3,0.9975025463691152,99.9142826529519,0.002079789568982026,True
4,0.9994110647387552,99.91551378181434,0.00256479469630909,True
5,1.0,99.91671871746824,0.0030366604743127736,True
6,0.9994730201859836,99.91789819376027,0.003495779899764779,True
7,0.9980008838722996,99.9190529191541,0.003942532199682238,True
8,0.9957274520849255,99.92018357777113,0.0043772833908924695,True
9,0.9927744539878083,99.92129083038174,0.004800386813671998,True
10,0.9892452969285004,99.92237531535028,0.005212183640776899,True
11,0.9852281360342515,99.92343764953584,0.005613003363187599,True
12,0.9807983646944296,99.92447842915132,0.006003164253702491,True
13,0.9760206482366149,99.92549823058297,0.006382973809607097,True
14,0.9709505944546686,99.92649761117237,0.006752729175379557,True
15,0.9656361333706098,99.92747710996284,0.007112717546483971,True
16,0.9601186626422924,99.9284372484122,0.0074632165552523605,True
17,0.954434002924965,99.92937853107344,0.007779000536316671,True
18,0.9486131982385806,99.930301446245,0.007977064473789122,True
19,0.9426831892554922,99.93120646659214,0.008142421590477737,True
20,0.9366673818775626,99.93209404974111,0.008275717056509504,True
21,0.9305861291319928,99.932964638847,0.008377107867090207,True
22,0.9244571409964927,99.93381866313699,0.008446345679602103,True
23,0.9182958340544896,99.93465653843012,0.008482817055954796,True
24,0.9121156307204276,99.93547866763448,0.02943762835327765,True
25,0.9059282160429991,99.93628544122332,0.030149918587974476,True
26,0.8997437586982626,99.93707723769073,0.030766018529753966,True
27,0.8935711016541907,99.9378544239882,0.031298830596068236,True
28,0.887417927068569,99.93861735594261,0.03175832252509387,True
29,0.8812908992306927,99.93936637865697,0.03215228938637364,True
30,0.875195788740725,99.94010182689428,0.03248688324540815,True
31,0.8536576732793313,99.94082402544566,0.03277378044059502,True
32,0.8301899714180443,99.9415332894833,0.03302346241752635,True
33,0.8301899714180443,99.9422299248989,0.03323759224722171,True
34,0.8301899714180443,99.94291422862851,0.033417860420015,True
35,0.8301899714180443,99.9435864889641,0.033565998182407804,True
36,0.8301899714180443,99.94424698585267,0.033683789991669016,True
37,0.8301899714180443,99.94424698585267,0.0337844173508037,True
