second,edge_window,entropy,pct_det,rmse,entropy_smoothed,entropy_shift,entropy_shift_z,pct_det_smoothed,pct_det_shift,pct_det_shift_z,rmse_smoothed,rmse_shift,rmse_shift_z,valid_metric_count,composite_score,threshold,is_candidate,rank_within_meeting
0,True,1.4815677795996742,89.57528957528957,,1.4881945432741817,,,89.81003026272225,,,0.2432240636866613,,,0,,2.235481036902117,False,
1,True,1.4943497041442486,89.63978323238763,,1.4820393824041147,,,89.84520123839009,,,0.26422956577713214,,,0,,2.235481036902117,False,
2,True,1.5028557738046096,89.70634670034732,,1.4818035810018944,,,89.88122764953522,,,0.285235067867603,,,0,,2.235481036902117,False,
3,True,1.507897186561707,89.77485928705441,0.16020814177057,1.4815677795996742,,,89.91725406068035,,,0.30636815557265007,,,0,,2.235481036902117,False,
4,True,1.4952230009258445,89.84520123839009,0.2015278380303011,1.4809566464508408,,,89.95407743980331,,,0.3275012432776971,,,0,,2.235481036902117,False,
5,True,1.4820393824041147,89.91725406068035,0.2432240636866613,1.4803455133020074,,,89.99090081892629,,,0.34873321503665833,,,0,,2.235481036902117,False,
6,True,1.4684843111737709,89.99090081892629,0.285235067867603,1.480323352611712,,,90.02846361474525,,,0.3699651867956196,,,0,,2.235481036902117,False,
7,True,1.4747260076939743,90.06602641056422,0.3275012432776971,1.480301191921417,,,90.06602641056422,,,0.391268466382112,,,0,,2.235481036902117,False,
8,True,1.4785349484605677,90.14251781472684,0.3699651867956196,1.4789339177827756,,,90.14251781472684,,,0.4125717459686043,,,0,,2.235481036902117,False,
9,True,1.480301191921417,90.22026431718062,0.4125717459686043,1.4785349484605677,,,90.22026431718062,,,0.4339198991642182,,,0,,2.235481036902117,False,
10,True,1.4803455133020074,90.29915771129828,0.4552680523598321,1.476288580025653,,,90.29915771129828,,,0.4552680523598321,,,0,,2.235481036902117,False,
11,True,1.4789339177827756,90.37909247558876,0.4980035426959421,1.4747260076939743,,,90.37909247558876,,,0.4980035426959421,,,0,,2.235481036902117,False,
12,True,1.476288580025653,90.45996592844976,0.5407299687489934,1.4725962269147297,,,90.45996592844976,,,0.5407299687489934,,,0,,2.235481036902117,False,
13,True,1.4725962269147297,90.5416783609318,0.5834013968699674,1.4684843111737709,,,90.5416783609318,,,0.5834013968699674,,,0,,2.235481036902117,False,
14,True,1.4680146526572415,90.624133148405,0.6259741980693613,1.4680146526572415,,,90.624133148405,,,0.6259741980693613,,,0,,2.235481036902117,False,
15,True,1.4626778450226956,90.70723684210526,0.6684070295153551,1.4626778450226956,,,90.70723684210526,,,0.6684070295153551,,,0,,2.235481036902117,False,
16,True,1.4567000625673114,90.79089924160348,0.7106608082911117,1.4567000625673114,,,90.79089924160348,,,0.7106608082911117,,,0,,2.235481036902117,False,
17,True,1.4501791086409086,90.87503344929088,0.7526986782211594,1.4501791086409086,,,90.87503344929088,,,0.7526986782211594,,,0,,2.235481036902117,False,
18,True,1.4431989829082152,90.95955590800952,0.7944859705424434,1.4431989829082152,,,90.95955590800952,,,0.7944859705424434,,,0,,2.235481036902117,False,
19,True,1.4358320452319426,91.0443864229765,0.835990159159213,1.4358320452319426,,,91.0443864229765,,,0.835990159159213,,,0,,2.235481036902117,False,
