second,edge_window,entropy,pct_det,rmse,entropy_smoothed,entropy_shift,entropy_shift_z,pct_det_smoothed,pct_det_shift,pct_det_shift_z,rmse_smoothed,rmse_shift,rmse_shift_z,valid_metric_count,composite_score,threshold,is_candidate,rank_within_meeting
0,True,1.2604408810349512,95.39554249326476,,1.2143337455336587,,,95.35261864340077,,,0.524786444331369,,,0,,2.1409004044370574,False,
1,True,1.247556248918266,95.45126353790614,,1.2076197058875997,,,95.3302201467645,,,0.5318605163589821,,,0,,2.1409004044370574,False,
2,True,1.234388884083241,95.5061494796594,,1.2008967200722558,,,95.31995747015065,,,0.5321531919755572,,,0,,2.1409004044370574,False,
3,True,1.221047785179718,95.56020455602044,0.5392129295853065,1.194173734256912,,,95.3096947935368,,,0.5284698181534631,,,0,,2.1409004044370574,False,
4,True,1.2076197058875997,94.86056695091035,0.524786444331369,1.187469293213672,,,95.2997749330003,,,0.524786444331369,,,0,,2.1409004044370574,False,
5,True,1.194173734256912,95.27073337902674,0.5244134747606098,1.1807648521704317,,,95.28985507246377,,,0.5245999595459894,,,0,,2.1409004044370574,False,
6,True,1.1807648521704317,95.28985507246377,0.5216952222851863,1.1813319550439965,,,95.28029422574525,,,0.5244134747606098,,,0,,2.1409004044370574,False,
7,True,1.167436723286701,95.3096947935368,0.5389345883865952,1.181899057917561,,,95.27073337902674,,,0.523054348522898,,,0,,2.1409004044370574,False,
8,True,1.1542238918616845,95.3302201467645,0.551839112259302,1.1807648521704317,,,94.86056695091035,,,0.5216952222851863,,,0,,2.1409004044370574,False,
9,True,1.1411535278793057,94.53624146287729,0.5321531919755572,1.1785873721511555,,,94.78859390363814,,,0.41790829907320204,,,0,,2.1409004044370574,False,
10,True,1.1546947117521669,93.04291287386216,0.2166251618853642,1.1747579731719544,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
11,True,1.1657840518150733,94.45628997867804,0.1829545939465741,1.1696355299995802,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
12,True,1.1747579731719544,94.5248584015104,0.1574482782998761,1.167436723286701,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
13,True,1.181899057917561,94.59236326109392,0.1393739018620581,1.1657840518150733,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
14,True,1.187446408042471,94.65881397238016,0.2002368260722383,1.1606225598887527,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
15,True,1.1785873721511555,94.7242206235012,0.2848550901547851,1.1546947117521669,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
16,True,1.1696355299995802,94.78859390363814,0.3141213758612178,1.1546947117521669,,,94.78859390363814,,,0.3375823117265944,,,0,,2.1409004044370574,False,
17,True,1.1606225598887527,94.85194503580414,0.3375823117265944,1.1588385157364058,,,94.83359133126936,,,0.3375823117265944,,,0,,2.1409004044370574,False,
18,True,1.1515754324925285,94.85194503580414,0.356133702370836,1.1606225598887527,,,94.83558994197293,,,0.356133702370836,,,0,,2.1409004044370574,False,
