second,edge_window,entropy,pct_det,rmse,entropy_smoothed,entropy_shift,entropy_shift_z,pct_det_smoothed,pct_det_shift,pct_det_shift_z,rmse_smoothed,rmse_shift,rmse_shift_z,valid_metric_count,composite_score,threshold,is_candidate,rank_within_meeting
0,True,0.9383153522334068,97.90584159974809,,0.9031185703749356,,,97.87632475808357,,,0.2096992126960664,,,0,,2.0674270415853075,False,
1,True,0.9283620723948676,97.7676465964471,,0.898058793450166,,,97.87864607705508,,,0.21386790939499514,,,0,,2.0674270415853075,False,
2,True,0.9182958340544896,97.86566227244194,,0.8930175564826505,,,97.88112198032648,,,0.2180366060939239,,,0,,2.0674270415853075,False,
3,True,0.9081783472997051,97.86967418546368,0.1990199690598673,0.8879763195151349,,,97.88359788359789,,,0.22545545184203442,,,0,,2.0674270415853075,False,
4,True,0.898058793450166,97.87400343911207,0.2067851965302558,0.882969160454763,,,97.88622613832176,,,0.2328742975901449,,,0,,2.0674270415853075,False,
5,True,0.8879763195151349,97.87864607705508,0.2096992126960664,0.8779620013943912,,,97.88359788359789,,,0.23953499640548195,,,0,,2.0674270415853075,False,
6,True,0.8779620013943912,97.88359788359789,0.2180366060939239,0.8730012000055157,,,97.88112198032648,,,0.246195695220819,,,0,,2.0674270415853075,False,
7,True,0.8680403986166403,97.88885439304563,0.2328742975901449,0.8680403986166403,,,97.87864607705508,,,0.24537117371269168,,,0,,2.0674270415853075,False,
8,True,0.8582307926411411,97.89441089952004,0.246195695220819,0.8680403986166403,,,97.87400343911207,,,0.2445466522045644,,,0,,2.0674270415853075,False,
9,True,0.8485481782946158,97.9002624671916,0.2584283450825386,0.8680403986166403,,,97.87400343911207,,,0.2441376184590187,,,0,,2.0674270415853075,False,
10,True,0.8390040613676977,97.9064039408867,0.277368753716634,0.8680403986166403,,,97.87400343911207,,,0.2443062599173321,,,0,,2.0674270415853075,False,
11,True,0.8296071030882031,97.91282995702883,0.2870785735841871,0.8680403986166403,,,97.87400343911207,,,0.2443062599173321,,,0,,2.0674270415853075,False,
12,True,0.8203636429576731,97.43472285845168,0.2779765033270288,0.8680403986166403,,,97.43472285845168,,,0.2443062599173321,,,0,,2.0674270415853075,False,
13,True,0.8453509366224364,97.18417047184172,0.2481109669862986,0.8680403986166403,,,97.43397358943578,,,0.2443062599173321,,,0,,2.0674270415853075,False,
14,True,0.8672816222000259,97.40594660194176,0.2445466522045644,0.8680403986166403,,,97.4243108901943,,,0.2443062599173321,,,0,,2.0674270415853075,False,
15,True,0.8865408928220899,97.41496598639456,0.2432471424617098,0.8835850861052532,,,97.41496598639456,,,0.2443062599173321,,,0,,2.0674270415853075,False,
16,True,0.9034535552068336,97.4243108901943,0.243728584713473,0.8835850861052532,,,97.40594660194176,,,0.243728584713473,,,0,,2.0674270415853075,False,
17,True,0.9182958340544896,97.43397358943578,0.2443062599173321,0.8835850861052532,,,97.28441427126968,,,0.2432471424617098,,,0,,2.0674270415853075,False,
18,True,0.9113423759758416,96.96924455061212,0.1928476260417591,0.8835850861052532,,,97.28441427126968,,,0.1934519812631053,,,0,,2.0674270415853075,False,
19,True,0.9043814577244936,97.282043665528,0.1867504898980369,0.8835850861052532,,,97.28441427126968,,,0.1928476260417591,,,0,,2.0674270415853075,False,
20,True,0.8974271930876951,97.28172551336978,0.1819501234973177,0.8835850861052532,,,97.28441427126968,,,0.191453702542388,,,0,,2.0674270415853075,False,
21,True,0.8904916402194913,97.28181016749926,0.1782688591701793,0.8835850861052532,,,97.28604250430789,,,0.1881016713860052,,,0,,2.0674270415853075,False,
22,True,0.8835850861052532,97.2822910578609,0.175245102406985,0.8835850861052532,,,97.28604250430789,,,0.18693790672531,,,0,,2.0674270415853075,False,
23,True,0.876716288999464,97.28316141217492,0.1724837683861744,0.876716288999464,,,97.28441427126968,,,0.1867504898980369,,,0,,2.0674270415853075,False,
24,True,0.8698926856041562,97.28441427126968,0.1700915880778733,0.8698926856041562,,,97.28316141217492,,,0.1857339503620509,,,0,,2.0674270415853075,False,
25,True,0.863120568566631,97.28604250430789,0.1934519812631053,0.863120568566631,,,97.2822910578609,,,0.1819501234973177,,,0,,2.0674270415853075,False,
26,True,0.8564052389131376,97.28803882386526,0.191453702542388,0.8564052389131376,,,97.2822910578609,,,0.1782688591701793,,,0,,2.0674270415853075,False,
27,True,0.8497511372532974,97.2903958008228,0.1881016713860052,0.8497511372532974,,,97.2822910578609,,,0.175245102406985,,,0,,2.0674270415853075,False,
28,True,0.8431619569518378,97.29310587903566,0.18693790672531,0.8431619569518378,,,97.2822910578609,,,0.1724837683861744,,,0,,2.0674270415853075,False,
29,True,0.8366407419411672,97.29616138974502,0.1857339503620509,0.8366407419411672,,,97.28316141217492,,,0.1700915880778733,,,0,,2.0674270415853075,False,
30,True,0.8301899714180443,96.99888330541596,0.1507823976488004,0.8301899714180443,,,97.28441427126968,,,0.1507823976488004,,,0,,2.0674270415853075,False,
31,True,0.804717519321077,97.23265192601863,0.1387700457871912,0.804717519321077,,,97.28604250430789,,,0.1387700457871912,,,0,,2.0674270415853075,False,
