second,edge_window,entropy,pct_det,rmse,entropy_smoothed,entropy_shift,entropy_shift_z,pct_det_smoothed,pct_det_shift,pct_det_shift_z,rmse_smoothed,rmse_shift,rmse_shift_z,valid_metric_count,composite_score,threshold,is_candidate,rank_within_meeting
0,True,1.0701171824542437,96.06958762886596,,1.1936766634030702,,,95.99048172958044,,,0.5532315535296891,,,0,,1.9749576644041948,False,
1,True,1.1154191407561969,96.10721123165284,,1.2056790882462356,,,96.0115606936416,,,0.5462042135159799,,,0,,1.9749576644041948,False,
2,True,1.152021484634878,96.14533965244864,,1.2153563026172132,,,95.99048172958044,,,0.5391768735022708,,,0,,1.9749576644041948,False,
3,True,1.181674238559905,94.50651769087524,0.5559057126886202,1.2250335169881907,,,95.96940276551928,,,0.5269951613326116,,,0,,1.9749576644041948,False,
4,True,1.2056790882462356,95.88414634146342,0.5532315535296891,1.2327764102749887,,,95.94816349716515,,,0.5148134491629522,,,0,,1.9749576644041948,False,
5,True,1.2250335169881907,95.92692422881102,0.5544485271863139,1.2405193035617867,,,95.92692422881102,,,0.5116547449173552,,,0,,1.9749576644041948,False,
6,True,1.2405193035617867,95.96940276551928,0.5391768735022708,1.2692803454195076,,,95.90553528513722,,,0.5084960406717582,,,0,,1.9749576644041948,False,
7,True,1.2980413872772285,96.0115606936416,0.5060334518375355,1.2980413872772285,,,95.88414634146342,,,0.5072647462546469,,,0,,1.9749576644041948,False,
8,True,1.344240340176136,96.053378762067,0.5148134491629522,1.344240340176136,,,95.31289587028122,,,0.5060334518375355,,,0,,1.9749576644041948,False,
9,True,1.3817918999211498,95.24479459763648,0.5084960406717582,1.3817918999211498,,,95.31289587028122,,,0.44429519925571115,,,0,,1.9749576644041948,False,
10,True,1.4124993887955275,93.7517279513409,0.382020619481963,1.4124993887955275,,,95.31289587028122,,,0.3825569466738868,,,0,,1.9749576644041948,False,
11,True,1.4376585467234848,95.08285791904372,0.3691738612315779,1.4376585467234848,,,95.36852589641434,,,0.382020619481963,,,0,,1.9749576644041948,False,
12,True,1.5635746897178755,95.14148424986652,0.3825569466738868,1.5635746897178755,,,95.36852589641434,,,0.3760702306933366,,,0,,1.9749576644041948,False,
13,True,1.6390754187663523,95.199370409234,0.3760702306933366,1.6390754187663523,,,95.36852589641434,,,0.3751661250166171,,,0,,1.9749576644041948,False,
14,True,1.6951739786300073,95.25650940964168,0.3751661250166171,1.6951739786300073,,,95.36852589641434,,,0.3741854205984203,,,0,,1.9749576644041948,False,
15,True,1.7388734170500224,95.31289587028122,0.3741854205984203,1.7388734170500224,,,95.31289587028122,,,0.3728008011750943,,,0,,1.9749576644041948,False,
16,True,1.754056983437161,95.36852589641434,0.3728008011750943,1.754056983437161,,,95.31289587028122,,,0.370728159860139,,,0,,1.9749576644041948,False,
17,True,1.7659009644045898,95.42339696524718,0.370728159860139,1.7659009644045898,,,95.36852589641434,,,0.370728159860139,,,0,,1.9749576644041948,False,
18,True,1.7749257502512932,95.47750781813808,0.3677110857554181,1.7749257502512932,,,95.42339696524718,,,0.370728159860139,,,0,,1.9749576644041948,False,
19,True,1.7815517337152158,95.53085835895013,0.3658130216726354,1.7815517337152158,,,95.47750781813808,,,0.3728008011750943,,,0,,1.9749576644041948,False,
20,True,1.7861235943213822,95.58344955834497,0.3477437398864809,1.7815517337152158,,,95.52104433941032,,,0.3728008011750943,,,0,,1.9749576644041948,False,
21,True,1.7889273776963224,95.63528336380256,0.3423018401731213,1.7815517337152158,,,95.53085835895013,,,0.3728008011750943,,,0,,1.9749576644041948,False,
22,True,1.7902028747811358,94.98752551599,0.3210964149789439,1.7815517337152158,,,95.53372041089771,,,0.3728008011750943,,,0,,1.9749576644041948,False,
23,True,1.790152820787143,95.52104433941032,0.3225738178098554,1.7815517337152158,,,95.53372041089771,,,0.370728159860139,,,0,,1.9749576644041948,False,
24,True,1.7889498754232531,95.53372041089771,0.3808874391498462,1.7815517337152158,,,95.53372041089771,,,0.3677110857554181,,,0,,1.9749576644041948,False,
25,True,1.7867420145525472,95.54718653079308,0.3870789784209721,1.7815517337152158,,,95.53372041089771,,,0.3658130216726354,,,0,,1.9749576644041948,False,
26,True,1.7836567589059753,95.5614150736102,0.392278460757389,1.7815517337152158,,,95.53372041089771,,,0.3477437398864809,,,0,,1.9749576644041948,False,
27,True,1.779804534919489,95.57637829592504,0.3874888757113098,1.779804534919489,,,95.53372041089771,,,0.3423018401731213,,,0,,1.9749576644041948,False,
28,True,1.7752813769436118,95.59204840103716,0.409830636662049,1.7752813769436118,,,95.52104433941032,,,0.3423018401731213,,,0,,1.9749576644041948,False,
29,True,1.7701711222028167,95.60839760068552,0.4090693043630478,1.7752813769436118,,,95.41398630421249,,,0.3808874391498462,,,0,,1.9749576644041948,False,
30,True,1.7645472099623474,94.20198186801602,0.2998574720853822,1.7752813769436118,,,95.41398630421249,,,0.3833985188269572,,,0,,1.9749576644041948,False,
31,True,1.7635185927704509,95.41398630421249,0.3010660482027288,1.7752813769436118,,,95.39691827579482,,,0.3850311298850414,,,0,,1.9749576644041948,False,
32,True,1.7635185927704509,94.69135802469135,0.2566179944208783,1.7752813769436118,,,95.3740157480315,,,0.3853570777547692,,,0,,1.9749576644041948,False,
33,True,1.7635185927704509,95.2876376988984,0.2569429359914032,1.7752813769436118,,,95.35160905840286,,,0.3853570777547692,,,0,,1.9749576644041948,False,
34,True,1.7604288387476017,95.30839231547016,0.2568408722996632,1.7752813769436118,,,95.32972539587092,,,0.3853570777547692,,,0,,1.9749576644041948,False,
35,True,1.7741059170584723,95.32972539587092,0.3833985188269572,1.7752813769436118,,,95.311004784689,,,0.3853570777547692,,,0,,1.9749576644041948,False,
36,True,1.7900262186958502,95.35160905840286,0.3850311298850414,1.7900262186958502,,,95.311004784689,,,0.3853570777547692,,,0,,1.9749576644041948,False,
37,True,1.7987259985212083,95.3740157480315,0.3853570777547692,1.7900262186958502,,,95.30839231547016,,,0.3850311298850414,,,0,,1.9749576644041948,False,
38,True,1.8044896494088345,95.39691827579482,0.4147952555758116,1.7900262186958502,,,95.30839231547016,,,0.3850311298850414,,,0,,1.9749576644041948,False,
39,True,1.8073608077503696,94.97087378640776,0.4095226869433375,1.7900262186958502,,,95.30678976726294,,,0.3850311298850414,,,0,,1.9749576644041948,False,
40,True,1.8073608077503696,95.30344027831464,0.4094769212486128,1.7900262186958502,,,95.30678976726294,,,0.3850311298850414,,,0,,1.9749576644041948,False,
41,True,1.8044896494088347,95.30678976726294,0.4094813986538127,1.7900262186958502,,,95.30678976726294,,,0.3850311298850414,,,0,,1.9749576644041948,False,
42,True,1.7987259985212087,95.311004784689,0.409534519611945,1.7900262186958502,,,95.30344027831464,,,0.3850311298850414,,,0,,1.9749576644041948,False,
43,True,1.7900262186958504,95.31607006854532,0.4097134350541606,1.7900262186958502,,,95.21100917431193,,,0.3850311298850414,,,0,,1.9749576644041948,False,
44,True,1.7783223227380405,94.45283018867924,0.3596542819474617,1.7783223227380405,,,95.18429338766438,,,0.3661519501429259,,,0,,1.9749576644041948,False,
45,True,1.7635185927704509,95.15797345298186,0.3594319035270077,1.7635185927704509,,,95.15797345298186,,,0.3661519501429259,,,0,,1.9749576644041948,False,
46,True,1.7454864202597278,95.18429338766438,0.3607275781661449,1.7454864202597278,,,95.13580685247648,,,0.3661519501429259,,,0,,1.9749576644041948,False,
47,True,1.7240565990777008,95.21100917431193,0.3636304619643334,1.7240565990777008,,,95.14734427386624,,,0.3661519501429259,,,0,,1.9749576644041948,False,
48,True,1.699007751305905,94.74260679079956,0.3473753694402608,1.699007751305905,,,95.13580685247648,,,0.3636304619643334,,,0,,1.9749576644041948,False,
49,True,1.6700485319337162,95.0971490829853,0.3519264910881603,1.6700485319337162,,,95.125,,,0.3607275781661449,,,0,,1.9749576644041948,False,
50,True,1.6367891805129136,95.10565288062128,0.3580324006626488,1.6367891805129136,,,95.11494252873564,,,0.3596542819474617,,,0,,1.9749576644041948,False,
51,True,1.598693430852108,95.11494252873564,0.3661519501429259,1.598693430852108,,,95.10565288062128,,,0.3594319035270077,,,0,,1.9749576644041948,False,
52,True,1.55499063467752,95.125,0.3762022459129155,1.55499063467752,,,95.10565288062128,,,0.3580324006626488,,,0,,1.9749576644041948,False,
53,True,1.5044962656329393,95.13580685247648,0.3878144907394955,1.5044962656329393,,,95.0971490829853,,,0.3580324006626488,,,0,,1.9749576644041948,False,
54,True,1.4451769172464783,95.14734427386624,0.4010833274716416,1.4451769172464783,,,95.0584747158623,,,0.3580324006626488,,,0,,1.9749576644041948,False,
55,True,1.3727193044922674,93.9240947075209,0.3008931345728459,1.3727193044922674,,,95.0584747158623,,,0.3580324006626488,,,0,,1.9749576644041948,False,
56,True,1.2667356005770385,94.98454139470972,0.3180445857282675,1.3135448704851067,,,95.09483322432963,,,0.3636920852113968,,,0,,1.9749576644041948,False,
57,True,1.2667356005770385,95.03473987459752,0.3373431999126082,1.3135448704851067,,,95.09483322432963,,,0.3661519501429259,,,0,,1.9749576644041948,False,
58,True,1.2667356005770385,94.41265567149108,0.3225062020595215,1.3135448704851067,,,95.09483322432963,,,0.3713684963691686,,,0,,1.9749576644041948,False,
59,True,1.2667356005770385,94.98663101604278,0.3439021213818906,1.3135448704851067,,,95.09483322432963,,,0.3762022459129155,,,0,,1.9749576644041948,False,
60,True,1.2667356005770385,95.02239920358387,0.3636920852113968,1.3135448704851067,,,95.09483322432963,,,0.3798572728153331,,,0,,1.9749576644041948,False,
61,True,1.2667356005770385,95.0584747158623,0.3713684963691686,1.3135448704851067,,,95.09483322432963,,,0.3798572728153331,,,0,,1.9749576644041948,False,
62,True,1.2667356005770385,95.09483322432963,0.3798572728153331,1.3135448704851067,,,95.09483322432963,,,0.3798572728153331,,,0,,1.9749576644041948,False,
63,True,1.3135448704851067,95.13145082765335,0.3890393205212863,1.3135448704851067,,,95.13145082765335,,,0.3890393205212863,,,0,,1.9749576644041948,False,
64,True,1.3548527368476762,95.16830407473024,0.3985913298000598,1.3548527368476762,,,95.16830407473024,,,0.3985913298000598,,,0,,1.9749576644041948,False,
65,True,1.3914372992027793,95.20536998561612,0.4082724593823412,1.3914372992027793,,,95.20536998561612,,,0.4082724593823412,,,0,,1.9749576644041948,False,
66,True,1.4238430936939137,95.24262607040912,0.4158030819343623,1.4238430936939137,,,95.24262607040912,,,0.4158030819343623,,,0,,1.9749576644041948,False,
67,True,1.4524690941546656,95.28005034612964,0.4227357979343925,1.4524690941546656,,,95.28005034612964,,,0.4227357979343925,,,0,,1.9749576644041948,False,
68,True,1.4738989153366922,95.31762135164664,0.4289397497884864,1.4738989153366922,,,95.31762135164664,,,0.4289397497884864,,,0,,1.9749576644041948,False,
69,True,1.4919310878474152,95.355318160706,0.4332133886344318,1.4919310878474152,,,95.355318160706,,,0.4332133886344318,,,0,,1.9749576644041948,False,
70,True,1.5067348178150048,95.3931203931204,0.436855532640164,1.5067348178150048,,,95.3931203931204,,,0.4336559687707707,,,0,,1.9749576644041948,False,
71,True,1.5184387137728148,95.4310082241852,0.439400873003106,1.5184387137728148,,,95.4310082241852,,,0.4336559687707707,,,0,,1.9749576644041948,False,
72,True,1.527138493598173,95.46896239238784,0.4407738300192568,1.527138493598173,,,95.46896239238784,,,0.4336559687707707,,,0,,1.9749576644041948,False,
73,True,1.527138493598173,95.50696420548152,0.4409031801790183,1.527138493598173,,,95.46896239238784,,,0.4336559687707707,,,0,,1.9749576644041948,False,
74,True,1.527138493598173,95.54499554499554,0.4397195209414255,1.527138493598173,,,95.50696420548152,,,0.4336559687707707,,,0,,1.9749576644041948,False,
75,True,1.527138493598173,95.58303886925796,0.4387337552593261,1.527138493598173,,,95.53856845031272,,,0.4342285194362744,,,0,,1.9749576644041948,False,
76,True,1.527138493598173,95.62107721500512,0.4367323027462754,1.527138493598173,,,95.54499554499554,,,0.4367323027462754,,,0,,1.9749576644041948,False,
77,True,1.527138493598173,95.65909419765592,0.4336559687707707,1.527138493598173,,,95.57509962896798,,,0.436855532640164,,,0,,1.9749576644041948,False,
78,True,1.527138493598173,95.69707401032704,0.4294400141512972,1.527138493598173,,,95.58303886925796,,,0.4387337552593261,,,0,,1.9749576644041948,False,
79,True,1.527138493598173,95.7350014216662,0.4250786582502294,1.527138493598173,,,95.61141304347828,,,0.4387337552593261,,,0,,1.9749576644041948,False,
80,True,1.527138493598173,94.68653359572671,0.42160562497256,1.527138493598173,,,95.62107721500512,,,0.4387337552593261,,,0,,1.9749576644041948,False,
81,True,1.527138493598173,95.53856845031272,0.4282809852811387,1.527138493598173,,,95.6475013433638,,,0.4387337552593261,,,0,,1.9749576644041948,False,
82,True,1.527138493598173,95.57509962896798,0.4342285194362744,1.527138493598173,,,95.65909419765592,,,0.4387337552593261,,,0,,1.9749576644041948,False,
83,True,1.527138493598173,95.61141304347828,0.4394673909103369,1.527138493598173,,,95.68335768362331,,,0.4394673909103369,,,0,,1.9749576644041948,False,
84,True,1.527138493598173,95.6475013433638,0.4440196914747116,1.527138493598173,,,95.69707401032704,,,0.4440196914747116,,,0,,1.9749576644041948,False,
85,True,1.5169165540634162,95.68335768362331,0.4479099921479095,1.5169165540634162,,,95.71897570584372,,,0.4479099921479095,,,0,,1.9749576644041948,False,
