second,edge_window,entropy,pct_det,rmse,entropy_smoothed,entropy_shift,entropy_shift_z,pct_det_smoothed,pct_det_shift,pct_det_shift_z,rmse_smoothed,rmse_shift,rmse_shift_z,valid_metric_count,composite_score,threshold,is_candidate,rank_within_meeting
0,True,-0.0,99.99116997792494,,-0.0,,,99.99156651908075,,,0.0002748684667551,,,0,,2.196648850133815,False,
1,True,-0.0,99.99128616242594,,-0.0,,,99.99162128194386,,,0.0002958435083152,,,0,,2.196648850133815,False,
2,True,-0.0,99.99140006879944,,-0.0,,,99.99167499167498,,,0.0003168185498753,,,0,,2.196648850133815,False,
3,True,-0.0,99.99151175621763,0.0001877815982664,-0.0,,,99.99172870140612,,,0.0003372816625844,,,0,,2.196648850133815,False,
4,True,-0.0,99.99162128194386,0.0002318659803691,-0.0,,,99.99178138483666,,,0.0003577447752935,,,0,,2.196648850133815,False,
5,True,-0.0,99.99172870140612,0.0002748684667551,-0.0,,,99.9918340682672,,,0.0003777097762164,,,0,,2.196648850133815,False,
6,True,-0.0,99.9918340682672,0.0003168185498753,-0.0,,,99.99188575137943,,,0.0003976747771393,,,0,,2.196648850133815,False,
7,True,-0.0,99.99193743449166,0.0003577447752935,-0.0,,,99.99193743449166,,,0.00041715504457495,,,0,,2.196648850133815,False,
8,True,-0.0,99.99203885041,0.0003976747771393,-0.0,,,99.99203885041,,,0.0004366353120106,,,0,,2.196648850133815,False,
9,True,-0.0,99.99213836477988,0.0004366353120106,-0.0,,,99.99213836477988,,,0.00045564380174725,,,0,,2.196648850133815,False,
10,True,-0.0,99.99223602484471,0.0004746522914839,-0.0,,,99.99223602484471,,,0.0004746522914839,,,0,,2.196648850133815,False,
11,True,-0.0,99.99233187638984,0.0005117508131869,-0.0,,,99.99233187638984,,,0.0005117508131869,,,0,,2.196648850133815,False,
12,True,-0.0,99.99242596379612,0.0005479551906055,-0.0,,,99.99242596379612,,,0.0005479551906055,,,0,,2.196648850133815,False,
