second,edge_window,entropy,pct_det,rmse,entropy_smoothed,entropy_shift,entropy_shift_z,pct_det_smoothed,pct_det_shift,pct_det_shift_z,rmse_smoothed,rmse_shift,rmse_shift_z,valid_metric_count,composite_score,threshold,is_candidate,rank_within_meeting
0,True,1.1702295713931186,99.40902375269916,,1.150123597953251,,,99.4387484764098,,,0.0201454753384381,,,0,,2.0048079751018015,False,
1,True,1.1628175871855553,99.41775836972344,,1.1500617154483042,,,99.44283724418727,,,0.02166736483752275,,,0,,2.0048079751018015,False,
2,True,1.154648091032148,99.42630185348632,,1.1494726277744083,,,99.44683841299025,,,0.0231892543366074,,,0,,2.0048079751018015,False,
3,True,1.1458866158316752,99.43465970863232,0.0138000095369193,1.1488835401005122,,,99.45083958179322,,,0.024669873510748203,,,0,,2.0048079751018015,False,
4,True,1.1488835401005122,99.44283724418727,0.0170166075133656,1.1473850779660937,,,99.45475562266842,,,0.026150492684889,,,0,,2.0048079751018015,False,
5,True,1.1501854804581977,99.45083958179322,0.0201454753384381,1.1458866158316752,,,99.4586716635436,,,0.0275910709535923,,,0,,2.0048079751018015,False,
6,True,1.1500617154483042,99.4586716635436,0.0231892543366074,1.1452566672823274,,,99.46250496149266,,,0.0290316492222956,,,0,,2.0048079751018015,False,
7,True,1.1446267187329795,99.46633825944171,0.026150492684889,1.1446267187329795,,,99.46633825944171,,,0.030433373151958903,,,0,,2.0048079751018015,False,
8,True,1.1385936501543064,99.47384397450168,0.0290316492222956,1.1385936501543064,,,99.47384397450168,,,0.0318350970816222,,,0,,2.0048079751018015,False,
9,True,1.1320689971054545,99.48119325551232,0.0318350970816222,1.1320689971054545,,,99.48119325551232,,,0.0331991121172389,,,0,,2.0048079751018015,False,
10,True,1.1251424121652285,99.48839039748133,0.0345631271528556,1.1251424121652285,,,99.48839039748133,,,0.0345631271528556,,,0,,2.0048079751018015,False,
11,True,1.117889605670105,99.49543954977683,0.037217951387007,1.117889605670105,,,99.49543954977683,,,0.037217951387007,,,0,,2.0048079751018015,False,
12,True,1.1103746838736357,99.50234472198296,0.0398017059485968,1.1103746838736357,,,99.50234472198296,,,0.0398017059485968,,,0,,2.0048079751018015,False,
13,True,1.102652051070839,99.50910978948362,0.042316454224569,1.102652051070839,,,99.50910978948362,,,0.042316454224569,,,0,,2.0048079751018015,False,
14,True,1.0947679661147989,99.51573849878936,0.0447641896970183,1.0947679661147989,,,99.51573849878936,,,0.0447641896970183,,,0,,2.0048079751018015,False,
15,True,1.0867618230381282,99.52223447262035,0.0471468386866026,1.0867618230381282,,,99.52223447262035,,,0.0471468386866026,,,0,,2.0048079751018015,False,
16,True,1.0786672099764594,99.5286012147584,0.0494662629732248,1.0786672099764594,,,99.5286012147584,,,0.0494662629732248,,,0,,2.0048079751018015,False,
17,True,1.070512788856337,99.53484211467932,0.0517242623001034,1.070512788856337,,,99.53484211467932,,,0.0517242623001034,,,0,,2.0048079751018015,False,
18,True,1.0623230293550263,99.5409604519774,0.0548741287906123,1.0623230293550263,,,99.5409604519774,,,0.0548741287906123,,,0,,2.0048079751018015,False,
19,True,1.0541188237496093,99.54695940059244,0.0560511175902019,1.0541188237496093,,,99.54695940059244,,,0.0560511175902019,,,0,,2.0048079751018015,False,
20,True,1.0459180039306184,99.55284203284891,0.0571146592690758,1.0459180039306184,,,99.55284203284891,,,0.0571146592690758,,,0,,2.0048079751018015,False,
21,True,1.0377357776840286,99.5586113233172,0.0580676690992263,1.0377357776840286,,,99.5586113233172,,,0.0580676690992263,,,0,,2.0048079751018015,False,
22,True,1.0295850980664143,99.56427015250544,0.2625529722525211,1.0295850980664143,,,99.56427015250544,,,0.2585736402926223,,,0,,2.0048079751018015,False,
23,True,1.021476977104598,99.56982131039048,0.2623036105508188,1.021476977104598,,,99.56982131039048,,,0.2585736402926223,,,0,,2.0048079751018015,False,
24,True,1.0134207529878063,99.5752674997958,0.2619359971969189,1.0134207529878063,,,99.5752674997958,,,0.2585736402926223,,,0,,2.0048079751018015,False,
25,True,1.0054243182698894,99.58061133962416,0.2614589882510263,1.0054243182698894,,,99.58061133962416,,,0.2585736402926223,,,0,,2.0048079751018015,False,
26,True,0.9974943152720496,99.58585536795158,0.2608794760919957,0.9974943152720496,,,99.58585536795158,,,0.2585736402926223,,,0,,2.0048079751018015,False,
27,True,0.9896363038042916,99.59100204498978,0.2602028177880631,0.9896363038042916,,,99.59100204498978,,,0.2585736402926223,,,0,,2.0048079751018015,False,
28,True,0.981854905453414,99.59605375592324,0.2594331526950152,0.981854905453414,,,99.59605375592324,,,0.2585736402926223,,,0,,2.0048079751018015,False,
29,True,0.97415392797579,99.60101281362697,0.2585736402926223,0.97415392797579,,,99.60101281362697,,,0.2585736402926223,,,0,,2.0048079751018015,False,
30,True,0.9665364727522964,99.60588146127029,0.2576266397858808,0.9665364727522964,,,99.60588146127029,,,0.2576266397858808,,,0,,2.0048079751018015,False,
31,True,0.9436063339556556,99.61066187481282,0.2568454091249159,0.9436063339556556,,,99.60588146127029,,,0.2568454091249159,,,0,,2.0048079751018015,False,
32,True,0.9186594970880808,99.61535616539685,0.2561041959677352,0.9186594970880808,,,99.60588146127029,,,0.2561041959677352,,,0,,2.0048079751018015,False,
33,True,0.9186594970880808,99.61996638164143,0.2554078411225219,0.9186594970880808,,,99.60588146127029,,,0.2554078411225219,,,0,,2.0048079751018015,False,
34,True,0.9186594970880808,99.62449451184288,0.254761093026319,0.9186594970880808,,,99.60588146127029,,,0.254761093026319,,,0,,2.0048079751018015,False,
35,True,0.8916091590804429,99.62894248608536,0.2541685996649715,0.8916091590804429,,,99.60588146127029,,,0.2542106906080473,,,0,,2.0048079751018015,False,
36,True,0.8916091590804429,99.63331217826668,0.2536348998455311,0.8916091590804429,,,99.60588146127029,,,0.2541685996649715,,,0,,2.0048079751018015,False,
37,True,0.8623538561746379,99.63760540804238,0.2531644139041727,0.8623538561746379,,,99.60588146127029,,,0.2538583069899549,,,0,,2.0048079751018015,False,
38,True,0.830774222099454,99.53365351151946,0.2532893608694358,0.830774222099454,,,99.56902544140137,,,0.2536348998455311,,,0,,2.0048079751018015,False,
39,True,0.7967286463062392,99.56902544140137,0.2535474606971164,0.7967286463062392,,,99.56268221574344,,,0.2535474606971164,,,0,,2.0048079751018015,False,
40,True,0.7600473303889541,99.56268221574344,0.2538583069899549,0.7600473303889541,,,99.5563873293131,,,0.2532893608694358,,,0,,2.0048079751018015,False,
41,True,0.720523936685393,99.5563873293131,0.2542106906080473,0.720523936685393,,,99.53365351151946,,,0.2531644139041727,,,0,,2.0048079751018015,False,
42,True,0.677903479475398,98.44477939161416,0.0354914279413721,0.677903479475398,,,99.53185297652938,,,0.0603400501155421,,,0,,2.0048079751018015,False,
43,True,0.677903479475398,99.49884870648788,0.037961190196514,0.677903479475398,,,99.53185297652938,,,0.0603400501155421,,,0,,2.0048079751018015,False,
